Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M04,2025-M03,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
478,Mavritaniya,Мавритания,Mauritania,Мавритания,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.0,0.0,0.0,2.0,2.0,2.0,2.1,2.0,2.0,2.5,4.2,81.0,0.0,0.0,0.0,0.0,19.8,19.8,19.8,53.9,53.9,54.1,54.1,54.1,0.0,0.0,0.3,0.1,0.9,0.9,0.9,21.5,21.5,50.9,68.4,70.9,26.7,58.2,72.9
500,Montserrat,Монтсеррат,Montserrat,Монцеррат,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Laos Xalq Demokratik Respublikasi,Лаосская Народно-Демократическая Республика,Lao People's Democratic Republic,Лаос Халқ Демократик Республикаси,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.3,1.3,1.3,1.4,1.2,1.2,1.2,1.2,2.9,3.1,6.2,68.5,69.7,70.2,78.4,81.2,419.4,2.9,10.7,10.8,24.3,24.3,33.0,33.0,33.0,50.0,159.7,160.1,0.7,17.8,75.2,82.7,91.7,101.3,128.2,147.2,159.1,183.6,191.2,219.8,11.6,21.4,125.8,36.0,158.2,325.2,426.3,496.0,532.2,550.8,577.3,593.8,18.1,67.2,91.9
832,Djersi,Джерси,Jersey,Джерси,0.2,0.4,0.6,0.8,1.0,1.3,1.5,1.8,2.3,3.0,3.5,4.1,0.4,0.7,1.2,2.1,2.8,3.6,4.4,5.3,6.3,7.7,9.4,10.5,832.8,1.3,1.8,2.6,4.3,6.7,9.7,12.4,14.5,17.0,18.4,20.3,0.5,0.7,1.0,1.4,1.7,1.8,2.2,3.6,6.0,6.0,6.0,6.0,0.2,0.6,1.8,1.4,2.3,3.9,5.3,6.2,6.9,6.9,7.6,8.3,0.0,0.0,0.1
174,Komor orollari,Коморские Острова,Comoros,Комор ороллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.7,0.7,0.7,0.7,15.6,0.0,0.0,0.0
508,Mozambik,Мозамбик,Mozambique,Мозамбик,88.7,374.4,374.4,755.3,833.1,1077.0,1077.0,1077.0,1077.0,1118.6,1673.6,1903.2,83.5,1174.5,1174.5,1297.3,1297.3,1561.9,1590.4,1693.0,1768.7,1984.7,2013.6,2516.9,0.0,214.1,283.7,610.0,779.8,1529.7,1697.2,1697.2,1767.9,1939.0,2040.1,2054.8,12.6,827.1,827.2,934.2,934.2,999.1,999.1,999.1,1007.7,1248.5,1248.5,1383.7,165.4,1440.7,3291.2,2032.7,5072.2,5712.2,5714.6,5714.6,5714.6,5879.6,6275.0,6275.4,0.0,294.4,732.7
376,Isroil,Израиль,Israel,Исроил,596.4,3532.2,4525.4,6047.8,7449.8,10014.5,13196.0,15268.6,16168.3,17557.5,19238.3,26345.5,1158.4,8484.2,10041.0,12849.0,21730.1,24183.4,27244.9,30299.8,32145.1,38085.9,40420.1,48185.2,1802.0,3583.5,5106.8,7089.2,9951.7,14800.2,22932.9,25214.8,27595.9,29523.2,31975.3,40085.9,3009.2,6445.3,9639.7,11784.2,15331.9,18850.3,22245.0,37260.9,42400.7,49194.7,53748.4,56890.1,5175.5,8383.7,17165.7,13381.1,21298.4,26765.7,33784.6,37453.4,42833.8,47879.0,51042.5,54783.2,5899.9,8864.0,12687.9
356,Hindiston,Индия,India,Ҳиндистон,44201.8,86667.6,127555.8,166556.8,211577.3,251038.7,290814.6,325590.5,358214.5,395304.2,435986.8,490508.2,44535.8,97998.0,165442.5,210989.1,261218.9,324700.9,376740.4,434250.5,502077.2,559277.5,626587.6,691588.8,41081.0,95334.8,150106.1,191938.3,246474.0,286468.1,351927.8,448440.9,507794.1,609430.9,689731.2,760997.4,67629.7,135720.8,212170.1,280578.8,345026.6,402727.9,476062.5,603168.4,689347.7,789736.0,887591.9,980360.5,99077.5,195314.5,383005.2,281842.6,499458.6,641421.2,748302.0,858139.7,961077.5,1089152.9,1202308.4,1317682.3,86791.6,196928.9,299849.6
380,Italiya,Италия,Italy,Италия,27662.6,62695.0,93919.2,134008.2,169732.3,219440.2,257783.5,291843.6,313046.5,340475.2,393500.8,430310.6,25500.1,51111.4,87864.3,159678.2,189167.3,212077.7,235854.3,268511.9,295039.3,321377.0,344309.0,385388.3,35831.0,69938.9,107177.8,158984.7,210460.5,234408.3,280117.9,341020.7,384330.5,417699.7,468409.4,514419.1,57367.0,80509.9,114470.4,145836.0,178596.5,218893.9,249415.5,283738.0,309792.5,369091.0,405859.0,437967.6,37954.3,68117.0,142767.1,98354.6,172160.2,205529.5,253897.1,295397.7,343209.4,390269.6,425113.9,468929.7,39997.9,79020.9,116531.6
398,Qozog'iston,Казахстан,Kazakhstan,Қозоғистон,268522.0,588267.6,889313.5,1224738.0,1573842.7,1919158.1,2218830.2,2479526.9,2801920.3,3161114.4,3535962.7,3920556.7,266783.6,620133.7,977950.8,1396561.2,1753030.6,2108993.7,2483440.5,2871068.5,3261812.4,3721203.9,4199619.5,4651056.6,333876.1,700233.9,1087871.1,1507739.0,1936719.4,2195574.1,2490349.5,2894740.8,3229830.9,3592386.3,4005411.2,4485598.5,270921.0,581041.9,937155.6,1224408.5,1580441.1,1913620.9,2274036.3,2635523.8,3009411.2,3423582.5,3854427.2,4277828.5,313479.1,659865.0,1392522.7,1025611.0,1792302.1,2210274.6,2636295.4,3030434.1,3476938.7,3932045.6,4360862.4,4969617.0,414090.9,837471.3,1306541.3
410,Janubiy Koreya,Корея,Republic of Korea,Жанубий Корея,72827.1,175487.6,416633.7,523039.5,675062.7,855052.9,1050100.9,1202693.3,1372690.1,1525049.1,1678769.6,1898758.4,213354.8,401453.8,628105.0,907457.1,1072861.4,1303310.5,1453679.4,1657649.7,1826299.7,1976687.3,2168958.1,2342544.7,144013.9,308013.8,602594.9,802128.3,1030560.6,1038440.5,1271577.2,1493270.5,1699098.1,1878529.9,2111740.0,2367992.4,179341.8,368876.7,544181.9,694103.0,920029.9,1068897.3,1193074.1,1309874.2,1476087.2,1660305.7,1812876.8,2000626.6,99070.3,260539.1,584141.6,417125.7,709753.9,837119.7,981515.5,1135340.1,1291140.9,1442105.7,1566735.5,1737833.3,126811.9,313141.2,463591.0
112,Belarusiya,Беларусь,Belarus,Беларусия,14143.4,37669.5,58061.3,82413.6,108133.5,198644.0,223645.1,250491.8,276578.3,303177.3,336953.7,378825.1,26304.7,59318.6,90952.7,134638.7,167261.4,204636.6,251243.2,310625.9,363155.7,419969.7,477874.9,540378.2,43816.1,92624.6,148122.1,205812.9,266140.0,296714.5,346255.5,402020.0,449511.4,507959.2,569773.2,654672.7,43092.0,90519.7,140964.4,195357.3,264942.5,320443.9,383678.7,446502.2,506763.0,581430.3,645879.7,714049.7,50729.5,112464.5,257719.7,173702.1,334697.5,410129.6,492637.2,599763.8,693635.1,785552.8,868099.1,965037.0,83531.8,178677.4,259742.5
428,Latviya,Латвия,Latvia,Латвия,22654.4,39806.3,57672.9,79840.0,95566.5,115783.8,140812.0,159944.2,170830.5,192304.0,209569.7,232729.0,19277.5,33279.4,55415.1,80170.0,100530.9,122923.4,146703.9,171660.9,191876.5,215940.5,248145.6,281846.9,19745.3,41125.6,61547.1,134054.2,170865.4,201797.2,244025.2,276628.5,305857.0,333479.2,351401.4,405333.5,18153.0,41881.9,69462.5,91799.8,110452.4,133717.8,156467.0,184036.0,207082.2,234455.8,259809.7,283698.6,24107.7,43328.6,93906.9,71449.3,114755.6,141230.8,166264.5,187421.2,207837.7,225526.1,248534.1,273252.8,19130.8,31899.6,45159.7
458,Malayziya,Малайзия,Malaysia,Малайзия,5723.1,10865.6,16513.1,24367.3,33687.8,42277.5,49728.2,53100.6,56241.6,61900.3,68844.8,75553.9,5036.0,9502.2,15980.8,26033.5,32462.8,39625.0,43004.9,47775.2,53407.7,62173.4,75652.9,87654.5,9900.8,17068.2,26894.5,38182.1,52472.3,62299.7,71345.6,141129.6,150634.1,160935.9,175587.6,191568.9,7365.5,14695.9,21128.5,32001.3,39389.8,46778.6,52737.2,59746.0,68343.4,79093.8,91940.6,102424.2,11361.7,19549.8,39232.8,29567.8,49431.2,57640.0,67493.0,77964.6,91595.5,101889.7,114245.7,128183.1,9443.2,20039.1,33554.3
784,BAA,ОАЭ,UAE,БAA,9236.7,24954.0,48727.3,68467.4,82850.0,99005.6,131712.2,148823.0,167129.5,180934.6,202490.7,242993.0,36137.5,64339.5,106792.3,143152.7,167450.0,208541.2,237203.1,288012.3,338372.7,402030.0,473605.4,518562.6,39789.3,76094.1,118453.6,169672.7,243857.7,271696.5,362171.5,435883.6,475798.9,515084.2,566687.4,721503.8,47513.5,95112.0,134683.2,182300.3,229497.8,275521.4,382345.8,432888.8,476827.8,526071.2,591185.7,649670.1,87287.8,160113.9,329282.8,246321.9,433310.2,554286.0,655107.5,823013.5,937805.7,1046242.1,1128300.9,1255187.0,94252.1,196620.0,458732.7
643,Rossiya,Россия,Russia,Россия,429717.2,855499.1,1298866.5,1861054.4,2423232.5,3078594.4,3726545.5,4463298.2,5104969.2,5852877.3,6591220.8,7550482.0,573299.1,1251993.9,1872865.4,2581165.2,3239689.6,4065347.4,4807201.1,5674123.3,6544022.7,7438975.5,8338423.6,9381791.8,688996.0,1463842.4,2404509.6,2970851.1,3870159.7,4412883.8,5271314.6,6167934.0,7034485.3,7929974.1,8866984.7,10156307.8,766218.8,1765949.4,2809029.6,3821813.4,4756099.4,5729363.5,6840415.0,7791275.6,8660477.5,9656713.5,10631359.1,11630261.2,799063.1,1619491.0,3707035.2,2663240.6,4835318.2,6028324.2,7162584.7,8301053.1,9391058.3,10602438.7,11790864.4,12985700.9,1091019.0,2122383.0,3281499.6
682,Saudiya Arabistoni,Саудовская Аравия,Saudi Arabia,Саудия Aрабистони,1020.0,1490.7,2795.1,3736.0,4506.1,7492.8,11114.5,12153.6,13568.3,14914.8,15855.0,17318.1,2592.2,13241.9,31787.9,39807.3,40607.6,95187.5,98799.7,100451.5,121116.2,123763.6,138919.7,149872.5,4666.4,13587.0,32873.2,43551.9,105469.8,111633.3,112129.6,112888.7,116018.4,118129.2,137146.4,146183.7,15590.8,33247.9,44242.8,100562.6,115322.2,116843.7,119170.7,122759.2,126044.3,130706.9,134858.5,142487.2,18280.2,58380.8,91818.4,71583.4,103866.0,105492.2,108518.0,111547.0,118500.6,133640.8,148881.6,177791.4,16134.0,33129.7,45803.6
826,Buyuk Britaniya,Великобритания,Great Britain,Буюк Британия,5488.9,10326.0,22157.0,31363.3,52317.2,69152.3,83688.1,97642.5,118677.9,139089.4,161398.2,179388.6,11624.8,25393.9,37831.5,49464.1,65837.8,91806.2,107057.7,123627.2,142149.1,162954.5,180019.9,215639.1,36632.4,51962.6,74376.1,98658.0,117724.1,143757.0,177859.1,211884.6,246372.7,314822.0,316293.1,405653.1,23466.7,47644.9,76048.3,93433.6,151043.7,178108.2,206952.2,223892.6,253777.4,282990.9,314523.7,351942.6,34934.3,59571.1,112715.8,80480.0,140248.8,166919.5,194565.8,216971.4,241021.0,272663.2,301280.6,355105.0,24540.3,39815.9,83259.8
840,AQSH,США,USA,AҚСҲ,11966.9,26612.3,73646.5,98733.0,134490.3,189752.9,226082.5,281468.0,340002.8,364651.6,385232.4,426279.0,23496.6,43773.4,130961.3,187118.7,215963.8,247882.9,269023.3,305989.7,336888.3,362437.2,392551.1,493207.4,31761.8,68105.0,158797.0,196104.3,257164.6,281953.1,321588.4,372292.2,441559.3,501420.9,610324.0,765129.5,59938.2,115721.8,205701.5,262235.3,390640.4,467450.1,558863.1,622129.3,681025.2,740499.7,787628.4,881720.3,54860.6,142835.5,287633.0,249309.9,351254.7,421739.9,509520.7,574460.2,719069.5,809155.5,871904.2,1004031.4,93257.7,158907.1,258374.2
762,Tojikiston,Таджикистан,Tajikistan,Тожикистон,30242.4,63001.6,101435.8,139249.7,179867.1,235419.8,292840.6,357113.1,412420.7,476702.0,543120.5,605551.5,43145.3,89113.1,129318.2,175071.0,222591.2,289730.6,340381.9,411365.8,469833.7,539795.6,607194.8,676659.5,39407.7,86348.1,142248.9,205051.5,285378.0,354325.8,416185.1,483561.4,545404.3,605624.0,680026.8,760901.9,37856.6,118480.0,152567.5,197219.7,261721.4,311541.9,372591.9,428466.5,485827.9,564529.5,627069.8,702680.3,35181.6,85853.9,189121.1,142712.2,265742.2,322266.6,391428.2,472905.3,571268.6,654271.6,737940.9,912324.8,63937.1,120998.8,188750.0
764,Tailand,Таиланд,Thailand,Таиланд,3158.1,4713.3,12897.9,16534.1,19421.2,21110.8,23719.4,26290.1,31156.1,34878.7,38116.7,42796.2,5586.3,13174.5,18586.6,23191.2,27146.1,29497.1,36377.6,38167.9,41614.2,44656.5,47505.7,51834.4,3013.0,6507.5,10481.3,66624.6,70715.2,73755.7,78425.3,85820.2,90030.4,94304.6,100453.0,107594.8,8786.7,12661.8,16314.4,72336.1,127343.2,130957.5,136113.0,144194.3,148895.9,158501.0,165627.9,172460.6,4484.0,11824.5,26145.7,19159.7,32271.9,36611.4,90685.8,98708.1,109752.3,115771.5,126000.2,135762.8,6020.4,12252.6,21746.6
795,Turkmaniston,Туркменистан,Turkmenistan,Туркманистон,36720.6,135422.6,218823.6,265919.5,318711.2,381166.8,447743.8,519456.2,598759.7,681212.7,761191.5,902027.3,26342.2,108817.7,238480.2,305145.2,351222.3,418223.4,485778.8,533509.9,568984.5,614116.0,858601.2,928607.6,16890.4,59769.7,265221.2,316344.9,368361.8,438690.3,492436.9,517028.5,830333.2,939145.0,970092.7,1095859.9,29288.4,143461.2,205297.9,262995.2,458826.9,622679.0,757015.0,853999.6,916403.5,950367.9,1031412.3,1148188.9,67217.0,110028.5,198975.7,180660.8,283260.1,464138.7,586626.7,677813.6,750018.8,876842.3,1064375.8,1203656.5,96608.0,149516.4,357465.3
792,Turkiya,Турция,Turkey,Туркия,212661.1,404313.5,666055.8,964665.3,1335370.5,1624337.5,1872949.4,2147757.1,2429465.9,2710867.2,3039763.4,3409958.6,266110.3,521178.2,773391.2,1147379.4,1435409.4,1747407.8,1989431.4,2237069.7,2456448.7,2691532.8,2932906.2,3381993.9,262523.2,554984.5,828623.6,1092774.2,1342284.5,1492276.6,1865523.7,2141139.8,2350534.9,2614241.3,2839059.2,3161067.3,215515.0,436332.3,676287.5,928890.8,1219331.4,1450100.5,1718423.6,1983139.0,2204663.3,2461314.0,2674527.1,2937303.8,212887.2,418005.3,833973.7,610675.8,1099372.7,1340009.9,1606929.3,1912550.0,2156530.7,2432122.0,2681062.8,3024466.6,207372.8,413750.8,653386.4
250,Fransiya,Франция,France,Франсия,79558.9,92329.2,106546.4,123350.6,139855.1,160491.5,185717.3,205299.5,219882.9,233765.3,257553.4,280812.4,15796.3,31364.4,90790.3,137581.2,153728.1,160866.0,182461.8,206695.5,232223.9,251431.2,309865.9,344287.4,105480.1,151717.1,207053.2,253950.1,332266.9,388020.2,517604.5,582489.7,658797.4,773333.5,831644.6,995439.6,72574.1,193376.9,311826.9,402637.2,502326.3,606924.7,745458.8,836184.5,928497.8,990424.0,1065445.8,1131329.6,85662.0,184107.1,472806.7,345734.6,599113.2,709937.4,857774.9,991261.4,1103741.3,1205458.4,1244260.0,1377329.7,123583.2,261018.7,488867.5
392,Yaponiya,Япония,Japan,Япония,10799.9,23723.9,34197.4,45998.8,67736.6,74385.7,105901.3,114524.1,124109.6,141230.8,151562.1,170641.6,23254.7,46434.9,70967.5,92344.1,101801.1,118338.1,130937.9,139768.7,161129.7,200171.1,215975.2,233500.9,5441.7,24026.9,37091.3,49844.2,71738.5,71249.2,100809.9,139335.3,160843.5,189605.8,217487.8,236816.2,90343.2,105239.9,121382.3,137749.7,190259.0,215332.1,229050.0,254269.2,297678.3,336274.9,357181.1,320173.2,39002.6,45089.5,94905.6,66359.7,112542.4,143326.3,181560.5,201635.0,254906.7,326800.1,350559.9,383338.1,16271.8,47148.4,83598.0
0,Boshqa mamlakatlar,Другие страны,Other countries,Бошқа мамлакатлар,49396.6,166211.0,252935.1,512511.3,1819752.5,2169278.8,2302524.7,2463331.8,2609753.8,3729943.4,5679596.6,5759339.3,718021.8,2673078.4,3456112.9,3634164.7,3902502.1,4153365.0,4468791.9,4835025.1,5152908.6,5526967.0,6362973.6,7126176.7,1393052.8,1596976.0,3086590.4,4070243.2,5783455.1,6433948.1,7627579.3,7937935.7,8272676.8,9929784.4,11587680.8,11569840.9,344615.2,1840980.5,3742318.5,4992750.4,6271339.6,6964052.6,7582069.9,9078682.5,10708604.6,12254080.5,12892822.6,14179814.3,488255.0,2703575.1,7779974.4,5217279.7,9524246.6,10301850.4,12309928.6,13877809.2,16648993.5,17590871.3,18294624.1,19154432.6,695290.7,1321489.9,2074218.0000000002
048,Bahrayn,Бахрейн,Bahrain,Баҳрайн,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,3.6,5.2,5.8,341.5,1.8,1.2,24.5,41.0,62.0,117.1,132.4,148.4,150.2,216.5,237.5,386.6,52.1,86.9,94.5,134.8,232.9,275.3,299.6,365.9,390.0,392.6,402.9,645.5,54.3,77.9,284.2,311.1,536.3,549.9,731.4,753.4,1249.6,1295.0,1530.4,1548.6,398.3,597.6,843.8,824.4,848.2,856.2,1619.0,3153.4,4113.3,3056.5,3080.3,3158.6,58.0,99.2,101.9
348,Vengriya,Венгрия,Hungary,Венгрия,6091.1,13947.6,24430.0,35140.1,42293.5,50576.3,57602.3,66412.4,75340.7,87484.3,100779.4,115028.9,7356.1,12357.1,24034.8,31818.3,39847.5,44244.0,49675.8,60275.6,69018.6,77908.6,85676.4,93992.8,14975.1,22336.9,29275.0,37813.2,43930.9,48510.3,56049.4,63687.7,71539.6,79955.9,86242.9,94851.6,6862.4,13151.0,29844.5,28763.3,35951.8,40401.3,45422.2,51410.7,56834.4,63703.3,71465.7,78094.4,8180.0,12731.8,28728.9,21400.3,40613.0,48108.0,56349.5,65633.0,76665.9,91350.2,107002.8,117382.8,9590.5,19081.2,27560.8
268,Gruziya,Грузия,Georgia,Грузия,7947.6,15934.7,23992.9,33063.1,44924.9,54488.6,64616.8,76687.9,85721.0,95919.4,113307.8,128463.1,7303.1,25678.4,39876.9,53787.9,65810.6,78809.7,92627.0,112867.7,126238.8,140774.5,155246.9,173492.4,13765.2,29683.8,39639.4,55257.8,72273.6,86076.5,106384.6,125626.3,148612.9,168756.7,197612.2,222273.3,21016.5,44296.7,71396.9,97045.5,123516.9,148441.2,179221.0,207251.8,233332.9,258592.5,286551.0,325672.2,26940.5,55161.2,101981.0,80353.4,122501.7,137742.4,160757.9,182510.1,201019.9,225014.4,248919.3,267640.4,16322.0,35499.9,49019.9
818,Misr,Египет,Egypt,Миср,2780.2,5449.9,8068.3,11733.2,12952.1,17219.0,20673.5,25173.0,28960.8,31695.7,33971.8,37221.9,2804.5,5401.4,8621.6,12166.8,13375.3,15819.6,18125.1,20720.2,23067.2,25419.8,28308.7,30574.7,3029.2,4534.7,7562.4,10937.3,13113.4,17171.1,20895.9,24897.4,27782.0,30232.2,45345.4,47911.6,3431.9,7600.3,12070.4,16109.4,18780.0,21518.4,25206.1,29856.6,33846.9,38367.3,42174.2,46093.3,3228.4,7064.3,16285.0,11110.8,22434.1,27517.2,32950.1,36254.8,38155.3,41139.0,44377.0,47268.3,2029.7,4084.2,7058.5
364,Eron,Иран,Iran,Ерон,16281.0,47032.1,80655.3,109174.6,149147.4,196982.6,239950.1,277046.3,306965.6,342141.9,384639.6,431273.7,42335.6,83706.3,127529.9,166528.6,203842.6,239166.3,272113.3,302807.6,334926.7,364544.3,400520.4,435939.7,36949.9,81188.2,136884.0,190402.3,231849.9,259632.1,299871.1,343104.7,378360.4,418350.2,468055.7,503590.5,37628.8,77147.5,104892.1,132940.1,173920.2,221519.0,255441.4,314634.9,359072.3,405010.9,446557.5,496621.9,33319.8,66088.9,140207.1,101321.0,184663.3,221855.9,280356.1,336474.7,393274.6,455825.8,519230.5,578875.0,41645.0,92652.3,151365.5
634,Qatar,Катар,Qatar,Қатар,130.7,8241.2,8316.2,15906.7,24760.6,28954.3,28962.0,28962.2,28969.4,29006.6,29007.0,29051.5,41.5,80.9,459.5,150.0,329.7,498.1,1042.1,1883.2,2494.7,3124.7,3816.2,4825.9,1172.0,974.4,1809.7,2462.0,2769.2,3282.6,3716.9,4509.5,5332.7,5723.3,6757.6,7753.8,991.0,1444.4,1966.1,2358.6,3100.6,3997.5,4828.4,5475.2,5525.0,5782.1,6624.3,7716.5,777.0,1376.3,3391.0,2514.6,4991.5,5864.1,6548.1,7029.6,8016.1,9201.7,10212.6,10924.2,731.6,1590.9,2596.1
414,Quvayt,Кувейт,Kuwait,Қувайт,124.3,127.6,271.1,281.4,288.6,331.0,346.6,369.8,622.1,748.5,788.0,929.3,39.8,77.9,202.5,560.9,892.1,1253.6,1281.3,1321.6,1505.3,1807.5,2229.4,2867.7,1309.8,1921.3,2496.4,3493.0,4198.6,4438.1,4549.1,5237.4,6132.4,8142.5,10007.8,11285.1,713.9,1660.0,2603.9,3087.1,3266.5,3377.4,3353.4,3549.9,3890.9,4887.8,5889.2,6758.1,222.0,581.5,1576.4,1119.4,1511.9,1556.0,1603.5,1622.3,1875.6,2200.3,2980.7,3645.6,481.1,637.3,644.5
462,Maldiv orollari Respublikasi,Мальдивские Острова,Maldives,Малдив ороллари Республикаси,3.4,6.5,7.0,7.2,7.7,8.8,9.1,14.4,14.5,14.6,14.8,24.7,2.9,4.6,4.8,4.8,4.9,5.2,6.8,6.8,8.8,8.8,8.9,10.9,464.2,2.8,4.3,4.4,4.4,58.9,96.1,96.3,96.5,97.4,97.5,103.9,0.2,9.2,9.2,9.3,20.3,62.2,81.8,156.7,157.0,241.1,288.1,289.4,296.2,296.6,386.1,378.0,396.9,513.4,1302.8,2244.9,2512.4,2786.9,3370.4,4657.4,1473.8,2137.7,2288.0
586,Pokiston,Пакистан,Pakistan,Покистон,8801.0,20049.4,34437.2,54226.7,69439.5,83922.7,102614.3,114570.1,122899.0,142779.1,161961.2,181572.0,15188.9,32969.7,58265.2,74698.0,87569.0,100539.8,114023.3,136526.2,154534.6,184993.8,207789.9,297370.5,24269.2,55427.6,97726.9,127299.8,162085.7,163768.7,208231.4,265585.9,283367.1,319618.2,356011.7,387325.2,37310.0,83598.9,122483.4,152689.8,183490.1,206484.2,254084.8,285988.1,309237.2,343074.5,371523.3,404471.8,34344.6,82613.8,180261.2,127676.6,226355.9,253667.9,320533.0,363442.2,397265.6,427595.4,434393.7,445890.5,12423.4,29886.6,44531.5
804,Ukraina,Украина,Ukraine,Украина,37030.4,82627.7,131005.7,180853.4,229804.0,278373.7,333678.7,387568.2,451060.8,536340.4,622380.4,705165.3,48921.7,114008.8,136104.4,147000.0,156917.1,176473.2,197767.4,216913.1,246991.7,262579.2,285582.4,308208.8,18128.3,33446.0,54854.4,77237.6,99012.3,105433.8,124254.2,144196.6,171098.4,182694.1,203309.8,219507.5,18096.5,35219.0,51693.0,68401.5,82420.3,101501.4,121761.5,135923.3,149496.3,167257.3,186467.2,217780.5,30879.9,48030.5,91672.6,68381.2,121221.6,151837.3,186923.5,214816.3,241372.5,267072.5,303788.2,333537.4,35376.3,66598.3,94396.9
756,Shveytsariya,Швейцария,Switzerland,Швейцария,8772.4,22240.2,31765.4,43395.6,53745.9,66789.9,89373.2,140933.1,160721.4,172147.3,185254.5,213361.8,8500.3,23476.3,46271.0,62689.7,75208.6,98509.8,167256.3,182702.2,200648.9,218283.8,239658.6,262577.1,16640.1,131368.7,149339.6,176871.5,193060.5,188215.8,222070.4,247931.8,266122.9,297718.4,311329.2,381506.2,17796.2,54381.2,74129.8,95759.8,113231.7,151838.3,183826.6,209297.4,223993.7,242805.4,258189.3,287146.9,14537.6,24752.6,49662.2,35386.7,72338.7,100407.6,110390.3,156773.8,256907.4,297164.2,520934.0,591419.1,15441.9,34972.2,60097.5
203,Chexiya,Чехия,Czech Republic,Чехия,14389.8,22626.7,43215.8,60647.8,75051.8,94416.9,107145.0,124484.4,140858.1,158511.8,182560.4,199274.9,11698.3,26203.2,35125.0,46286.8,58941.4,70876.2,83465.4,98948.7,115770.6,133875.9,149836.3,187481.3,17982.0,43826.3,92793.0,113751.5,144497.8,174177.3,202756.3,222248.6,280900.7,311142.0,322383.0,350989.5,63968.3,85636.7,107553.6,158079.5,200529.9,223384.6,263966.1,324332.5,353575.5,384777.7,407380.4,434691.8,14579.7,27754.6,69452.7,44700.9,85698.7,100886.6,114672.5,134176.9,148849.5,158415.2,170803.0,190369.9,9625.6,28479.2,39325.6
702,Singapur,Сингапур,Singapore,Сингапур,5319.8,12379.8,22460.0,28852.9,57655.8,71697.4,107892.7,117637.9,132852.7,154899.7,164102.3,179192.2,3003.8,12719.1,19110.6,25961.8,36485.0,62740.7,74075.4,76429.3,85454.5,98049.2,118160.5,109041.6,74661.1,116823.4,130515.1,141149.2,97363.6,105368.6,111760.6,117435.0,127524.6,135213.1,178917.7,234618.8,2891.5,14726.8,24225.0,34664.6,83834.5,93408.3,100391.3,111845.4,135135.1,154296.5,161742.5,209595.3,3979.5,9923.3,25250.2,19637.1,66963.8,74678.8,82361.7,88197.1,124585.6,136658.9,151985.3,184194.5,8523.9,21882.9,31893.4
360,Indoneziya,Индонезия,Indonesia,Индонезия,1989.0,3725.2,5833.4,8060.7,11431.2,14523.6,17453.5,19179.4,21013.0,22769.3,23918.1,25454.8,2057.4,5546.1,8531.4,14673.6,19980.8,22352.0,28182.7,34540.6,44114.9,55237.2,69332.6,79868.6,9634.3,17731.4,25962.3,30832.7,38289.3,42551.4,48061.6,53816.4,59004.7,66621.9,71071.5,80053.9,4982.6,8662.8,12525.3,17913.2,22560.0,28355.9,34873.0,42434.1,49242.6,58154.2,67473.4,79356.3,10884.4,20877.5,40238.4,29478.1,50451.4,59246.8,68936.4,76567.0,94598.5,108002.3,125484.6,150785.6,11335.0,28256.6,49153.2
