Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2025-M01.1,2025-M02.1,2025-M03.1,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03
086,Britaniyaning Hind okeanidagi hududlari,Британская территория в Индийском океане,British Indian Ocean Territory,Британиянинг Ҳинд океанидаги ҳудудлари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.6,6.3,0.0,4.1,4.1,4.4,7.0,7.0,37.7,56.0,56.0,274.5,281.9,281.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,13.0,13.2,13.2,0.0,0.0,0.0
092,Britaniyaning Virgin Orollari,Британские Виргинские острова,British Virgin Islands,Британиянинг Виргин Ороллари,0.0,0.0,0.0,0.0,0.0,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Fiji,Фиджи,Fiji,Фижи,0.0,0.0,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.3,8.3,8.3,8.3,11.0,0.0,0.0,0.0,0.1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,11.8,20.6,20.6,20.6,29.1,29.1,29.1,29.1,29.1,29.1,5.1,5.1,5.1,5.1,5.1,5.3,5.3,5.3,5.3,5.3,5.3,5.3,4.348,4.348,4.3
470,Malta,Мальта,Malta,Малта,0.0,0.0,268.7,599.6,711.1,0.1,3.5,202.1,202.1,202.3,430.2,430.5,430.8,430.9,433.3,0.0,0.2,91.7,184.7,285.7,285.7,285.7,287.8,287.9,287.9,289.6,290.0,2.1,2.1,109.3,118.6,124.2,127.1,127.1,565.0,569.8,913.5,913.6,913.7,0.0,1007.3,1108.1,1186.4,1732.5,1737.9,1738.4,1739.6,1739.9,1881.8,1882.3,1882.7,0.02,611.6,614.5,615.2,923.7,926.4,1454.6,1456.4,1836.1,1859.8,1859.8,1862.9,268.69743470000003,599.588933,711.1
104,Myanma,Мьянма,Myanmar,Мянма,6.8,25.9,429.6,873.9,1373.3,26.1,47.1,51.7,92.2,100.5,104.2,107.4,111.0,112.2,117.3,6.8,12.5,15.4,18.8,22.2,24.7,31.7,50.3,137.6,167.9,242.4,284.9,11.6,20.7,73.8,127.4,139.1,212.4,264.1,300.6,347.9,476.4,611.0,643.6,38.2,96.3,193.0,333.0,413.8,505.4,573.8,828.6,1093.1,1469.8,1750.8,1957.7,209.0,301.9,439.6,580.3,750.3,858.4,1009.4,1223.8,1758.6,2316.3,2827.5,3247.4,429.56499999999977,873.9239999999996,1373.3
258,Fransuz Polineziyasi,Французская Полинезия,French Polynesia,Франсуз Полинезияси,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2,4.2,4.2,4.2,0.0,0.0,0.0
480,Mavrikiy,Маврикий,Mauritius,Маврикий,0.0,0.4,17.2,26.8,30.4,2.6,6.9,14.3,15.3,27.1,27.1,28.4,28.5,28.6,28.6,2.4,2.4,2.4,2.4,2.4,9.9,10.9,10.9,10.9,11.1,11.1,11.6,0.0,0.3,0.4,31.6,85.0,137.3,137.7,137.8,138.0,205.1,205.1,205.9,4.3,31.1,32.9,35.5,37.3,38.6,41.2,65.5,67.9,109.1,110.2,144.6,2.2,19.8,24.6,29.2,30.2,31.3,34.3,34.3,38.0,41.5,42.4,42.5,17.245999999999995,26.750721099999996,30.4
262,Djibuti,Джибути,Djibouti,Джибути,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.1,2.1,2.9,2.9,0.0,0.0,1.5,1.5,1.5,1.5,2.1,2.4,2.7,2.7,2.7,2.7,0.0,0.0,0.5
116,Kambodja,Камбоджа,Cambodia,Камбоджа,15.7,23.1,651.1,1328.6,2421.7,32.7,42.3,64.9,80.9,90.0,90.1,99.5,105.1,119.6,120.5,14.7,23.8,26.8,49.0,70.6,104.4,137.6,165.4,262.5,367.3,448.5,490.3,28.1,54.7,180.7,396.1,517.2,528.3,597.4,686.6,1101.3,1179.6,1317.3,1471.2,25.2,383.8,868.4,1426.3,1868.9,2158.4,2590.2,3166.9,3927.5,4755.4,5337.3,5849.2,616.4,1075.9,1864.0,2530.4,3250.5,3623.6,4205.3,4798.7,5919.7,6943.4,7640.2,8084.8,651.0524000000001,1328.6473999999992,2421.7
270,Gambiya,Гамбия,Gambia,Гамбия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,Monako,Монако,Monaco,Монако,0.0,0.0,0.0,0.0,0.0,31.2,38.6,119.3,119.3,119.3,119.3,119.3,119.4,119.4,119.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.1,0.2,0.2,0.4,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.3,39.4,39.5,39.5,41.0,0.01,2.9,2.9,3.3,11.0,11.0,11.1,12.2,12.2,12.5,12.5,12.5,0.0,0.0,0.0
694,Serra-Leone,Сьерра-Леоне,Sierra Leone,Серра-Леоне,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,10.3,10.3,10.3,10.3,10.3,0.0,0.0,0.0,0.0,0.0,0.2,6.8,6.8,6.8,6.8,6.8,6.8,0.3,0.3,0.3,0.3,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0
887,Yaman,Йемен,Yemen,Яман,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Guam,Гуам,Guam,Гуам,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0013,0.0
646,Ruanda,Руанда,Rwanda,Руанда,0.0,0.0,1.8,9.6,13.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,0.0,26.3,26.3,28.0,30.6,30.6,32.3,34.3,34.6,38.5,39.6,44.5,0.1,2.4,10.6,12.2,15.5,15.5,18.8,39.5,40.6,44.3,44.6,44.6,7.5,9.0,10.8,10.8,10.8,15.1,22.5,28.2,40.3,43.6,45.7,48.6,1.8019999999999996,9.61,13.0
120,Kamerun,Камерун,Cameroon,Камерун,0.0,0.0,14.4,14.4,14.4,0.0,0.0,0.0,1.9,1.9,1.9,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,1.8,1.8,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,0.0,0.0,0.0,0.0,8.0,8.0,9.6,9.6,9.6,9.8,9.8,9.8,14.378,14.378,14.4
288,Gana,Гана,Ghana,Гана,76.2,175.6,1034.4,1041.2,1212.4,265.7,356.6,445.0,629.4,865.2,1130.5,1309.5,1442.0,1733.6,2103.8,148.9,282.8,464.2,496.3,745.4,1011.4,1187.8,1516.0,1660.4,2302.9,2505.4,3037.4,205.1,590.8,730.1,772.2,1351.0,1373.1,1520.7,1799.4,1910.0,2167.3,2167.3,2248.6,433.4,433.4,536.7,751.2,976.4,1194.2,1215.4,1215.4,1215.4,1254.8,1254.8,1316.0,0.0,2e-05,49.9,49.9,63.6,67.1,75.4,75.4,165.5,222.1,673.9,1105.8,1034.4470000000001,1041.1647907000001,1212.4
144,Shri-Lanka,Шри-Ланка,Sri Lanka,Шри-Ланка,92.1,107.3,467.9,1239.7,1522.7,128.3,466.0,641.7,757.6,1029.6,1418.1,1618.5,1885.5,2084.8,2382.2,143.0,244.5,611.7,659.9,760.8,1045.1,1224.7,1653.5,2374.4,2544.4,2635.6,2851.8,259.4,536.7,786.7,1157.2,1382.2,1694.8,2045.8,2947.5,3514.3,3858.0,3935.1,4036.2,606.6,764.9,891.9,1241.7,1745.7,2017.1,2308.9,2858.9,4143.2,4989.2,5502.5,5747.5,315.5,531.6,755.4,1105.9,1394.7,1786.4,2335.0,3155.6,3637.2,4152.0,4937.1,5341.7,467.92400000000015,1239.7302092000014,1522.7
292,Gibraltar,Гибралтар,Gibraltar,Гибралтар,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,23.6,23.6,23.7,23.7,23.8,23.8,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2.9,2.9,2.9,2.9,2.9,2.9,0.0,0.0,0.0
516,Namibiya,Намибия,Namibia,Намибия,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Surinam,Суринам,Suriname,Суринам,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.0,0.0,0.4
052,Barbados,Барбадос,Barbados,Барбадос,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2.4,4.8,4.8,4.8,4.8,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2,58.2,58.2,58.2,58.2,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,56.5,56.5,56.5,56.5,0.0,4.1,16.9,16.9,16.9,216.9,216.9,216.9,70.9,70.9,134.9,134.9,0.0001,57.6,57.6,115.2,191.7,191.7,191.7,303.3,400.4,435.0,435.0,435.0,0.0,0.0,0.0
332,Gaiti,Гаити,Haiti,Гаити,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315,0.0
662,Sent-Lyusiya,Сент-Люсия,Saint Lucia,Сент-Люсия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Chili,Чили,Chile,Чили,3.1,3.8,147.8,329.8,470.1,4.6,171.5,243.6,243.6,250.2,342.4,416.4,420.3,429.4,453.3,24.6,81.2,170.5,267.7,303.6,335.7,440.2,606.5,613.5,618.7,665.5,759.2,4.9,26.7,82.5,82.5,373.9,488.4,1111.0,1262.5,1300.5,1313.5,1326.8,1522.3,187.4,541.2,568.8,810.0,885.2,1153.8,1396.8,1616.5,2057.9,2166.2,2456.4,2527.1,220.7,313.1,632.1,1011.9,1345.0,2181.7,2347.2,2411.4,2544.7,2685.2,2860.0,3422.7,147.844,329.76200000000006,470.1
304,Grenlandiya,Гренландия,Greenland,Гренландия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.0,0.0,0.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,57.6,61.3,61.3,61.3,61.3,61.3,61.3,72.4,72.4,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015901,0.0015901,0.0
170,Kolumbiya,Колумбия,Colombia,Колумбия,8.9,8.9,164.0,314.8,545.3,9.0,9.2,9.7,12.7,12.7,27.5,27.5,48.7,48.7,50.2,10.0,18.8,32.2,32.4,32.4,34.2,36.6,36.6,39.7,48.6,52.8,65.6,0.8,27.8,59.3,96.4,116.3,131.6,147.8,187.0,210.9,231.8,265.8,330.6,19.2,82.9,117.4,140.0,177.5,210.4,257.8,309.4,368.3,465.7,541.6,712.9,81.0,169.5,286.6,377.9,456.9,528.2,677.8,776.7,888.7,1061.2,1182.4,1560.5,164.01299999999995,314.8139999999999,545.3
308,Grenada,Гренада,Grenada,Гренада,0.0,0.0,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.0,3.7,7.3,7.3,7.3,7.3,7.7,18.6,18.7,18.7,18.7,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,1.7,5.769,5.769,5.8
760,Suriya Arab Respublikasi,Сирийская Арабская Республика,Syrian Arab Republic,Сурия Aраб Республикаси,0.0,21.5,1.8,56.3,93.8,21.5,21.5,26.7,26.7,26.7,26.7,27.1,27.8,27.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,47.7,47.7,47.7,47.7,0.0,0.1,0.1,0.1,0.1,0.6,0.6,0.6,0.6,0.8,53.3,50.1,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.6,25.6,43.3,56.2,56.2,91.4,106.8,107.3,202.5,202.5,202.5,237.1,263.8,316.8,411.1,450.5,450.5,1.75,56.266999999999996,93.8
320,Gvatemala,Гватемала,Guatemala,Гватемала,0.0,0.0,2.6,6.0,39.2,0.6,3.9,5.7,8.7,173.5,174.1,178.2,178.2,206.9,207.6,0.0,3.7,3.8,3.8,3.8,14.0,15.5,15.6,33.5,91.4,157.2,176.3,4.4,30.8,37.3,37.3,37.3,56.1,204.7,205.1,237.5,237.8,245.0,248.5,0.0,0.2,0.4,0.4,15.3,18.2,48.4,49.2,51.6,78.1,81.6,92.6,0.4,3.8,14.4,25.2,36.5,52.0,58.0,74.3,91.5,103.9,118.6,134.2,2.626,6.027,39.2
340,Gonduras,Гондурас,Honduras,Гондурас,1.7,1.7,48.3,93.5,141.4,1.7,1.7,1.7,37.2,37.2,37.2,38.5,76.0,109.5,109.5,0.0,31.5,31.5,31.5,31.5,39.6,39.6,39.7,49.0,49.1,49.1,65.4,0.0,0.0,0.0,0.0,7.2,10.6,11.3,11.3,11.3,11.3,11.3,25.7,2.7,2.7,4.1,4.1,4.1,11.0,11.1,12.0,65.6,125.3,184.0,286.8,8.6,9.5,9.5,10.0,10.0,10.0,59.9,151.7,151.9,248.1,297.2,321.8,48.318999999999996,93.479,141.4
562,Niger,Нигер,Niger,Нигер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Kosta-Rika,Коста-Рика,Costa Rica,Коста-Рика,35.3,35.4,21.6,57.0,83.9,69.7,78.5,86.3,97.2,97.4,98.0,98.7,99.7,101.4,139.9,20.3,172.3,177.9,208.0,208.0,230.4,236.9,236.9,264.9,297.6,306.4,585.0,59.9,111.7,139.0,141.6,168.9,195.4,197.4,197.4,197.8,225.0,235.0,556.8,148.6,149.7,192.4,193.4,240.2,277.7,319.2,369.6,405.5,433.3,490.4,500.7,6.9,9.0,13.7,16.2,17.5,30.0,31.7,74.4,81.3,113.2,127.9,169.1,21.575,56.970085999999995,83.9
344,Gonkong,Гонконг,Hong Kong,Гонконг,4579.0,7522.7,14519.2,24928.8,28635.3,9646.7,15009.0,16641.5,20842.1,23487.6,26739.1,31191.5,34318.0,38957.3,41823.1,4667.1,8625.6,12940.9,20343.2,27974.3,32317.9,38071.4,40955.8,51105.3,56469.7,60984.8,65519.0,7112.5,14191.2,26638.1,32767.9,40429.3,52168.2,71149.6,84270.4,91100.9,98042.0,104376.6,120021.4,6961.2,11517.7,16708.0,22422.8,29958.1,32946.4,37735.9,40483.7,45373.2,53598.0,56637.2,65552.4,5584.3,12710.0,15903.6,21605.3,40875.2,45450.0,53010.2,56521.5,63662.4,70896.5,77738.7,100627.2,14519.196,24928.772400000016,28635.3
566,Nigeriya,Нигерия,Nigeria,Нигерия,1.7,3.5,0.0,8.9,8.9,13.2,13.2,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,5.2,5.2,5.2,5.2,10.1,1.5,1.8,1.8,1.8,1.8,1.8,1.8,3.3,29.6,34.0,34.0,34.0,9.0,12.2,22.7,31.2,31.2,51.1,51.1,57.9,65.5,65.6,65.6,78.6,0.0,8.877,8.9
191,Xorvatiya,Хорватия,Croatia,Хорватия,0.4,254.1,53.3,292.3,882.1,353.7,390.3,390.4,461.0,511.4,513.9,525.5,562.6,572.6,699.2,38.3,152.2,185.7,185.8,186.8,197.1,207.0,264.0,493.1,583.9,630.5,746.1,148.7,209.1,376.3,429.8,442.7,576.7,793.4,914.7,944.4,976.9,1035.8,1328.0,0.7,19.4,107.9,190.0,381.4,411.5,499.5,789.7,847.2,883.7,1240.7,1578.3,156.1,172.7,240.5,351.8,808.1,866.6,1073.6,1254.8,1399.5,1843.3,2212.4,2749.4,53.29147180000001,292.2768588000001,882.1
352,Islandiya,Исландия,Iceland,Исландия,0.0,0.1,129.0,181.7,296.4,0.1,0.1,0.1,0.1,0.1,0.1,1.8,1.8,1.8,1.8,0.1,6.9,10.7,10.7,10.7,15.2,23.1,40.6,40.6,47.2,47.2,47.2,6.9,7.9,7.9,7.9,7.9,7.9,12.4,12.4,12.4,14.5,24.3,25.1,1.7,22509.3,22520.8,22526.2,22532.9,22536.8,22539.7,22540.2,22549.8,22550.8,22570.1,22586.4,14.1,73.2,95.9,317.9,319.7,329.0,369.9,396.8,457.1,474.6,487.5,502.5,129.01810900000004,181.74574280000002,296.4
600,Paragvay,Парагвай,Paraguay,Парагвай,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.1,30.1,30.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,5.2,5.2,5.2,5.5,5.7,5.8,5.8,0.0,0.0,16.2,16.2,16.2,16.2,16.2,31.4,47.4,47.4,47.4,47.4,0.0,51.0,51.5,63.2,63.5,63.5,80.6,80.6,80.6,80.6,80.6,92.9,0.0,0.0,0.0
800,Uganda,Уганда,Uganda,Уганда,0.0,0.0,0.8,32.7,60.9,1.1,49.7,49.7,49.7,159.4,159.4,159.4,301.4,371.6,374.0,2.6,2.6,63.2,68.4,68.4,69.5,70.9,75.4,264.8,266.8,266.8,266.8,0.0,163.3,166.9,166.9,170.7,198.9,202.7,217.2,228.6,244.6,244.6,244.6,6.3,30.7,41.7,48.7,52.2,58.1,60.1,60.1,67.9,97.8,110.9,124.4,24.9,38.5,46.4,78.8,100.1,114.8,142.0,148.0,154.3,191.3,223.3,241.2,0.775,32.728,60.9
478,Mavritaniya,Мавритания,Mauritania,Мавритания,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Laos Xalq Demokratik Respublikasi,Лаосская Народно-Демократическая Республика,Lao People's Democratic Republic,Лаос Халқ Демократик Республикаси,0.0,0.0,18.1,67.2,91.9,0.0,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5,1.1,1.1,1.1,1.1,2.8,2.9,6.1,7.6,8.8,9.2,17.4,20.3,1.4,2.9,10.7,10.8,24.3,24.3,33.0,33.0,33.0,50.0,159.7,160.1,0.7,17.8,75.2,82.7,91.6,101.1,128.0,146.9,158.5,182.9,190.5,215.5,11.6,21.4,36.0,49.7,82.1,98.1,118.4,133.0,169.2,187.8,214.3,230.8,18.071,67.234,91.9
832,Djersi,Джерси,Jersey,Джерси,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Komor orollari,Коморские Острова,Comoros,Комор ороллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0
508,Mozambik,Мозамбик,Mozambique,Мозамбик,88.7,374.4,0.0,294.4,732.7,374.4,755.3,833.1,1077.0,1077.0,1077.0,1077.0,1118.6,1673.6,1903.2,83.5,1174.5,1174.5,1297.3,1297.3,1561.9,1590.4,1693.0,1768.7,1984.7,2013.6,2516.9,0.0,214.1,283.7,610.0,779.8,1529.7,1697.2,1697.2,1767.9,1939.0,2040.1,2054.8,12.6,827.1,827.2,934.2,934.2,999.1,999.1,999.1,999.1,1013.5,1013.5,1148.7,165.4,1440.7,1985.5,2941.1,3409.3,3658.1,3659.1,3659.1,3659.1,3659.1,3659.1,3659.1,0.0,294.408,732.7
