Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,994194.8,1030764.8,1017690.3,1093150.6,1167710.5,1249423.2,1230419.4,1334103.0,1527141.7,1588858.2,1703671.7,1810050.7,1944726.7,1984903.0,1953687.2,2027461.4,2050477.0,2022305.8,2172834.8,2239230.6,2362313.5,2468586.6,2545584.9,2729439.2,2657854.1,2818291.8,2889661.1,3204471.8,3146707.4,3271768.2,3138126.2,3256392.9,3475611.1,3532717.5,3668855.1,3827219.5,3951915.8
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,1321969.5,1328863.2,1357289.4,1330540.7,1211033.3,1306687.5,1353702.9,1523049.5,1901878.6,1871133.6,2032273.3,2124326.5,2276561.9,2300531.9,2293919.1,2297511.2,2606158.9,2683524.9,2624548.0,3073547.9,3606232.4,3558361.7,3714568.2,3847380.8,4309969.9,4556343.5,4594745.2,4645636.0,5148316.6,5151068.0,5156226.2,5375506.4,5949307.1,5852552.1,5823539.9,5889903.9,6026675.2
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,841925.5,877347.7,886567.7,962803.0,1046315.6,1085673.2,1095073.8,1176696.1,1405035.3,1475117.0,1490645.3,1554387.4,1754060.6,1702033.5,1680113.0,1705015.8,1806426.6,1818541.1,1797289.0,1894856.5,2112164.5,2083428.4,2166480.5,2253307.4,2400156.3,2550250.7,2584327.2,2687729.8,2828110.5,2831851.3,2801561.8,2883150.9,3072096.3,3317539.4,3324428.6,3429988.6,3485745.9
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,1061700.0,1097408.0,1132004.4,1211999.2,1244070.7,1284505.3,1349860.2,1482370.4,1719032.0,1848419.7,1983537.5,2104154.1,2230540.7,2174437.9,2226576.7,2260559.8,2337464.0,2385289.7,2454535.7,2578289.2,2812690.9,2938374.5,3086407.8,3201380.5,3334794.2,3597546.3,3678724.0,3843623.4,4117402.3,4289766.7,4457134.5,4555935.3,4900228.3,5010814.6,5202765.1,5452126.9,5506895.1
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,983779.5,1018069.1,1018915.6,1055663.7,1154874.1,1195251.2,1226067.8,1347485.5,1591377.1,1562006.4,1650734.6,1675677.1,1764214.1,1720560.2,1726532.9,1745179.0,1878938.4,1919191.6,1922237.2,1996804.5,2095906.1,2325808.2,2445413.0,2464260.5,2412725.9,2530146.7,2640339.8,2669140.6,2742950.7,2827021.4,2838267.0,2950681.6,3179757.4,3277099.6,3302880.5,3405870.5,3651243.0
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,1039051.7,1058963.2,1055172.9,1147121.7,1163108.7,1247936.8,1251913.6,1436929.3,1620248.6,1733741.3,1747250.8,1794382.7,2027120.1,2170626.3,2021445.5,2072776.0,2164164.3,2267359.7,2246783.1,2360269.0,2407364.2,2512006.0,2577899.9,2683956.6,2779393.4,2886050.1,2861972.5,2937205.6,3231203.7,3372400.0,3272881.9,3381494.8,3813524.4,4012504.4,3899634.6,3975912.4,3616357.3
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,1183545.2,1226265.1,1258414.8,1382227.9,1448600.1,1453446.3,1551389.2,1692787.1,2053582.0,2104634.3,2344725.0,2327013.8,2599402.2,2595831.5,2762658.8,3418917.6,4195039.7,4552430.4,4645428.2,4851872.5,4005817.9,2866148.0,3186799.0,3243526.3,3311703.0,3468287.0,3551841.1,3578366.4,3809458.1,3845522.8,3857948.7,4048702.4,4553493.5,4655754.5,4975844.7,5080358.8,5354888.2
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,1024876.0,1133957.3,1162807.4,1243664.8,1261567.3,1344771.6,1407947.2,1526159.7,1716617.5,1805855.3,2050438.8,2129736.2,2209446.8,2230257.2,2278129.6,2325923.2,2339125.5,2593209.9,2468016.0,2799810.8,2955564.1,3130037.7,3287765.5,3402397.8,3188200.0,3276818.1,3295703.1,3374300.0,3722351.9,3650297.3,3725659.0,3856308.5,4019350.3,4134196.0,4258440.8,4432419.1,4878711.6
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,1424094.5,1455806.9,1574208.2,1656804.1,1634389.4,1710883.8,1851344.1,2125257.5,1921594.6,1994166.9,2175203.9,2328882.0,2662297.5,2740571.0,2828419.2,2930118.7,3202923.1,3124597.1,3223858.3,3366485.6,4005814.2,3798979.2,3896887.5,4189361.3,4961237.9,5231174.4,5370523.5,5548418.4,5672223.2,6171871.1,6326120.0,6571544.6,6972817.9,7317616.9,7599233.8,7833400.2,8482943.3
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,974115.8,998180.4,1007556.8,1080513.6,1160403.3,1175333.8,1213375.1,1321161.8,1565313.4,1554277.4,1618871.2,1695221.5,1876941.7,1801261.8,1803857.6,1829343.9,2350054.1,2145042.1,2053753.8,2132726.2,2258575.0,2257731.2,2386620.4,2489890.0,2707958.7,2785727.4,2817365.6,2909340.9,3078662.2,3132922.3,3119903.5,3227314.7,3447174.9,3603459.9,3605126.7,3727035.8,3853222.4
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,948804.4,981907.1,982690.5,1064097.1,1179480.2,1187336.4,1212637.2,1313025.7,1563181.9,1592035.8,1650549.3,1721816.5,1959770.5,2014488.1,1975469.2,1989216.8,2117753.6,2139532.6,2088564.8,2207270.3,2271973.4,2344524.3,2461022.7,2567370.0,2637691.6,2754879.2,2788059.9,2860338.2,3126559.5,3121019.1,3195159.6,3344081.4,4065195.1,3969305.2,4529778.4,4813322.1,3614604.0
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,1092897.2,1123264.7,1208616.4,1270664.4,1401786.3,1467672.3,1649943.3,1783677.9,2058981.6,1852200.4,1919265.6,2021885.0,2168763.5,2182215.4,2184650.9,2223860.8,2647450.6,2579719.1,2587168.5,2709564.4,2806690.4,2902656.0,3047368.7,3249335.7,3211293.2,3343919.4,3365341.6,3523491.4,4017871.9,4339913.8,4295839.6,4588001.4,4900055.1,5033195.8,5142407.8,5206879.3,5320182.7
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,990919.1,908750.1,1136207.5,1223413.3,1232551.8,1285442.2,1424869.0,1547603.4,1666939.2,1725847.4,1780174.8,1871054.3,1912421.7,1892385.2,1906348.5,1919355.9,1977811.6,2036097.9,2011777.0,2102839.9,2237615.2,2405141.8,2469761.8,2525418.0,3385358.2,2865384.4,2921022.9,2957960.8,3147719.5,3174508.6,3146133.9,3249453.7,3554488.6,3662398.8,3738268.6,3806577.9,4089729.1
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,1169659.6,1181949.7,1207809.7,1264634.5,1440866.1,1511236.2,1550349.6,1657322.1,1943554.5,2076107.6,2171575.5,2228262.8,2484896.9,2405389.8,2558473.6,2601196.5,2580827.9,2531208.7,2558634.6,2750686.1,2768455.1,2857898.4,2954192.1,3151371.5,3546569.9,3647512.5,3743846.7,3885266.1,4247566.9,4237380.9,4305079.6,4442844.2,4879264.6,5178337.8,5243529.7,5311051.1,5292514.6
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,1233963.0,1285783.4,1431657.1,1487366.7,1636507.8,1768927.5,1848497.9,1930663.5,1963909.0,2093372.9,2084109.0,2099790.9,2131933.2,2454170.4,2475694.0,2467541.9,2533111.9,2577750.9,2669846.5,2848248.4,2895156.9,3114036.7,3310498.3,3378634.6,3506392.2,3745090.5,3888344.1,3956093.0,4202244.3,4605421.7,4462309.5,4603492.9,4881581.2,4862017.5
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1105166.8,1123834.4,1162610.8,1214951.4,1283101.2,1317251.9,1378772.6,1499027.6,1682152.3,1722371.1,1814163.7,1893583.0,2133411.7,2079922.7,2061881.3,2091583.3,2225993.4,2283725.3,2299417.3,2441058.1,2613116.5,2680713.9,2796474.8,2892914.2,3064951.9,3260115.6,3347108.4,3445008.4,3695629.3,3800389.2,3819605.3,3973291.9,4338384.7,4452967.3,4573073.1,4730210.5,5018933.8
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,1401972.1,1421788.2,1506914.5,1518682.4,1598779.0,1657806.2,1783049.2,1948958.7,2077844.0,2162613.0,2295972.0,2423142.7,2819145.3,2766963.0,2739773.7,2795769.7,2910870.3,3017607.4,3074397.4,3296887.3,3536618.5,3659508.8,3841192.6,4011217.5,4221297.9,4562831.7,4638276.3,4838043.6,5009270.0,5195556.5,5193047.4,5386181.3,5645487.4,5796600.9,5959309.7,6164171.6,6847525.5
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,1140257.3,1191898.6,1244342.8,1332003.5,1391757.5,1436972.5,1513532.1,1642340.7,1822127.1,1882834.4,1987938.9,2042642.6,2283001.4,2264854.9,2242392.0,2311109.3,2363992.9,2552228.4,2632819.0,2817526.7,2997612.9,3038657.3,3191172.3,3308173.6,3519449.3,3754637.7,3858971.7,3934795.9,4051270.7,4295400.2,4386046.2,4495116.1,4479504.6,4706929.8,4892208.4,5040254.4,5562610.9
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,1408244.6,1360834.2,1418482.6,1496676.0,1495201.6,1542064.9,1604530.5,1704706.7,1676323.3,1771059.7,1948417.5,1966675.3,2017753.2,2026399.9,2100541.4,2119511.3,2161286.4,2165392.9,2231021.8,2411587.5,2534215.2,2546357.8,2787788.9,2869511.9,2983154.9,3195601.1,3313219.4,3417055.8,3830778.3,3986830.1,3972078.7,4021819.2,4238285.0,4369649.4,4302564.8,4393471.2,4582189.6
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,975584.8,997641.8,1008558.7,1069131.7,1157197.1,1198443.0,1231540.5,1338344.9,1616686.2,1616878.0,1733049.2,1820626.2,1966341.5,1895479.9,1884086.2,1848208.9,1966750.7,2029711.4,2029724.6,2125529.5,2256560.5,2303678.2,2420922.3,2454760.5,2636142.8,2759950.1,2764854.0,2846212.9,3141098.2,3152473.9,3165028.5,3271307.4,3694583.7,3758612.4,3915343.2,3974318.0,4118081.7
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,927127.2,935209.4,935069.6,1000759.5,1121802.4,1092754.1,1121931.2,1226769.2,1479356.2,1494017.0,1543414.4,1624929.0,1919784.1,1708696.7,1619481.1,1611577.1,1667035.6,1671614.7,1633763.7,1694208.9,1864561.7,1882452.9,1946622.4,2011667.4,2162417.9,2214920.4,2263809.9,2373980.1,2849680.4,2913021.7,2808483.6,2938487.9,3258974.8,3392839.5,3490508.2,3652889.4,4020423.3
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,912549.0,940258.7,952290.9,1002250.0,1045547.7,1102500.8,1122201.4,1227366.5,1402254.3,1418463.5,1483966.2,1527953.3,1674468.8,1744783.0,1787933.5,1841399.7,1988106.0,2038873.9,1995442.1,2069732.9,2302062.5,2364890.1,2402706.6,2507076.9,2715122.6,2823531.0,2793011.7,2878486.7,3083665.0,3271522.5,3286250.6,3372070.8,3644648.8,4020320.7,4056335.3,4221411.7,4295235.1
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,947907.9,977041.7,990291.3,1043516.3,1100016.7,1114253.2,1157358.5,1280197.8,1509284.5,1548463.6,1625138.1,1702582.6,1954721.4,1926359.9,1906812.1,1935080.1,2064717.7,2067123.9,2076588.5,2180349.4,2344492.2,2422177.1,2537783.4,2583665.8,2600664.4,2706698.6,2751447.6,2789123.1,3111378.7,3053640.5,3027641.6,3163307.9,3375271.6,3417246.3,3495185.3,3631766.3,3814008.4
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,865870.7,868927.3,870364.0,928347.2,997665.4,1020326.8,1034753.6,1146551.0,1368478.7,1375384.4,1418453.2,1482043.6,1645962.3,1572644.0,1511774.5,1509742.3,1650854.8,1690671.0,1665276.1,1798306.8,1905661.1,2001417.8,2076260.2,2158425.6,2495972.8,2661219.0,2860996.3,2744736.8,2863396.3,2982032.4,3030396.1,3220838.1,4030367.7,4165046.4,4105770.0,4239911.0,4102427.8
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,818958.6,827366.6,824144.9,879973.4,955526.8,1018005.7,1029874.9,1115767.8,1318049.9,1319217.6,1368568.9,1416219.2,1565034.8,1515789.6,1484379.9,1487439.2,1677082.9,1675493.3,1661601.4,1723590.2,1934675.6,1967513.0,2002644.0,2072814.5,2199297.7,2434868.4,2498256.9,2605447.1,2707122.2,2740647.0,2814372.1,3011666.8,3588276.8,3708805.8,3873168.0,3997578.9,4159133.3
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,943428.5,942621.7,960078.6,1020647.2,1068340.6,1079447.4,1111336.4,1196673.1,1401515.1,1408346.2,1477700.3,1541074.7,1764113.1,1737141.3,1729475.3,1742424.6,1932291.1,1931299.6,1942670.8,2004557.5,2153556.3,2148014.3,2224535.1,2277774.7,2379859.4,2483115.0,2541189.1,2593183.7,2757955.1,2769308.7,2766455.0,2883074.8,3382013.5,3440524.0,3587547.3,3728708.6,3871450.6
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,898091.9,904801.7,930793.9,968118.5,1046434.6,1047678.0,1093894.6,1191506.1,1467094.8,1462679.3,1541452.3,1604510.8,1824843.5,1753186.0,1745766.9,1734256.2,1868546.6,1873548.6,1895733.5,1942908.4,2003502.5,2233929.0,2166489.9,2234820.7,2386081.4,2421121.6,2588425.1,2732673.7,3396602.9,3485495.0,3534341.3,3659908.9,4039076.9,3853395.8,3880649.4,3938034.6,4197333.2
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,884395.2,1000833.5,964033.2,983671.2,1053417.3,1079384.6,1103892.4,1201692.5,1420181.5,1430908.5,1485355.7,1558061.5,1810432.1,1739779.6,1719293.7,1732174.0,1912647.7,1932828.8,1907824.5,2028149.5,2227773.2,2194127.0,2201066.2,2229453.4,2260013.3,2429374.6,2477264.5,2626098.8,2912812.8,2884632.2,3110524.2,3280307.1,3895650.5,3894172.2,4041216.3,4154845.2,4287036.7
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,977501.0,980045.0,1005226.8,1079437.3,1207495.5,1215619.5,1234147.1,1312368.9,1522434.0,1497055.9,1561325.3,1613620.7,1847130.5,1817507.6,1755372.9,1752609.7,1932750.3,1951717.5,1975751.8,2073423.7,2280402.1,2293794.5,2376966.0,2446292.9,2607627.8,2634914.5,2746994.7,2825983.7,3209104.1,3165214.8,3123630.5,3212534.3,3621312.8,3603076.1,3458582.6,3852449.3,3354173.1
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,1038305.4,1053577.0,1081893.8,1258278.0,1403413.6,1428343.2,1472433.8,1579134.2,1684093.5,1751058.3,1808271.4,1874440.3,2015632.4,1934867.5,1921915.0,1976715.0,2268504.1,2335355.9,2375887.5,2599121.9,2963616.2,2985297.7,3082562.3,3135776.2,3245203.8,3469264.1,3563316.1,3645166.2,4068896.0,4160971.7,4124940.1,4275981.3,4986589.2,5016429.5,5145620.4,5293952.3,5558589.2
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,876297.7,842998.1,845862.1,904360.7,1046073.0,1058449.6,1082263.3,1163900.3,1530876.1,1524683.0,1600416.1,1654403.7,1786280.0,1729824.9,1719890.6,1715464.8,1965423.4,1931347.5,1948293.5,1984844.1,2138044.1,2193303.5,2302007.4,2365134.8,2534619.6,2595840.1,2673388.2,2761898.3,3025583.4,3106191.9,3121221.0,3272474.0,3630173.0,3647346.0,3750050.3,3877661.8,3975898.3
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,876805.3,901402.4,908880.8,973460.9,1030323.7,1045854.6,1075751.7,1169986.9,1336102.3,1327994.2,1382687.4,1450609.3,1596290.0,1487107.7,1484267.9,1498290.0,1758155.9,1836179.3,1835884.6,1978394.3,2071043.2,2114028.9,2289322.6,2358120.8,2369859.0,2508530.4,2600322.6,2662898.9,2694177.5,2779006.2,2782510.1,2957211.6,3284810.8,3412073.9,3578362.3,3788168.2,4386505.7
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,903846.0,930284.9,919135.6,964004.6,1067924.9,1072830.0,1106563.6,1187830.6,1399921.9,1412109.5,1496190.1,1558834.9,1652316.7,1578216.9,1582979.9,1591472.7,1816019.6,1808692.9,1813117.2,1889333.7,2052408.6,2084527.7,2182897.2,2261018.0,2474071.4,2540315.1,2670039.1,2748026.4,3067153.5,3056941.9,3057671.3,3183489.7,3639556.3,3665748.0,3739775.9,3927098.1,4066819.2
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,935034.7,913911.1,935925.3,992610.6,1114154.7,1131810.5,1167242.8,1260406.4,1565036.5,1555364.9,1640186.7,1704255.7,1974271.4,1857267.2,1842051.0,1867668.7,2064439.6,2074450.3,2063421.7,2140172.4,2236496.0,2300523.2,2389740.0,2473613.1,2627877.4,2789130.7,2823812.1,2890439.4,2987167.7,3005190.9,3019833.5,3147070.2,3555419.4,3768688.6,3934309.2,4027526.2,3884790.2
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,969979.1,977187.8,997217.6,1054597.0,1096258.9,1141535.2,1192806.9,1314313.8,1658023.2,1747129.1,1778760.8,1797831.2,1918314.9,1875606.9,1881633.3,1888816.0,2001130.3,2000416.0,1982043.1,2068562.9,2285299.6,2360770.4,2465519.8,2490197.7,2546510.0,2715528.5,2772163.3,2827024.1,3083487.4,3102021.6,3107835.6,3223260.0,3727585.9,3675917.0,3793121.0,4265498.9,3908926.4
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,1077306.5,1101495.3,1130376.5,1212144.1,1303405.7,1323104.0,1378748.0,1487233.8,1733390.6,1776002.4,1869182.4,1962705.3,2207026.3,2153079.4,2153415.0,2186248.5,2376519.0,2428126.0,2453044.9,2584346.5,2846055.5,2928924.8,3068231.6,3184609.8,3422657.9,3599080.4,3650284.7,3766049.4,4007618.2,4083113.0,4109624.3,4265438.6,4613361.9,4727553.8,4863467.6,5052397.5,5302437.7
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,1247076.9,1293138.4,1348180.6,1439732.5,1553778.4,1617785.1,1690940.1,1800140.8,2006717.6,2071279.2,2205908.3,2317938.0,2714968.4,2667379.5,2685013.5,2734190.3,3006360.2,3120648.2,3217133.2,3411274.8,3758066.2,3871499.2,4087809.9,4222462.9,4490486.1,4827750.2,4938562.2,5074455.8,5411489.5,5603226.3,5648147.8,5892082.1,6318602.6,6442682.5,6703469.8,6976117.1,7419117.8
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,1122284.0,1129478.6,1165725.5,1195699.0,1280904.8,1539605.7,1571237.0,1654575.5,1703184.1,1832581.7,1790726.7,1781974.8,1832679.1,2057735.8,2073864.0,2108265.1,2172731.2,2343223.0,2406938.0,2513539.2,2613308.0,2791497.3,2892964.2,2913334.2,2975260.4,3262022.4,3333218.7,3336375.5,3508607.3,4043190.9,4281128.8,4387007.0,4503845.8,4603658.4
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,993268.8,999688.2,997214.5,1074864.4,1146834.5,1143046.5,1175905.7,1276715.8,1572887.4,1584277.3,1627472.9,1697569.6,1941149.1,1895083.9,1874320.7,1910658.4,2099583.5,2076353.3,2067179.8,2148243.2,2352274.9,2353215.2,2444072.5,2550713.1,2832586.5,2946287.0,2946956.3,3035822.3,3175017.4,3211301.4,3233113.7,3366318.6,3748184.5,3718030.4,3756945.8,3884322.3,4059407.1
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,920807.0,934579.4,954775.7,1011600.1,1099946.5,1095791.2,1154655.1,1225732.8,1494933.7,1462354.9,1530588.8,1593817.1,1777264.2,1731779.0,1706826.9,1722336.1,1904930.1,1938287.1,1938867.6,2049581.5,2200539.8,2270176.2,2369377.5,2454077.9,2581217.4,2660137.8,2695672.3,2772916.2,2927636.3,2966475.7,3000756.0,3037711.9,3254845.2,3326635.7,3423436.1,3592571.2,3816504.4
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,1011910.8,1004451.5,1008871.9,1067626.1,1146850.2,1160344.0,1185672.5,1284753.2,1425758.0,1460970.9,1518398.3,1583113.6,1800549.3,1769433.2,1739528.1,1733728.8,1919235.6,1928594.8,1929187.4,2033021.4,2261921.7,2291121.6,2383978.4,2462541.4,2758201.7,2804112.1,2755754.9,2824246.0,3068760.1,3084570.2,3051614.4,3211207.2,3467605.4,3583177.4,3633469.0,3770484.7,3819382.0
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,1008516.6,1029971.8,1063833.2,1143351.3,1225164.5,1249571.9,1340867.6,1454287.1,1712218.9,1825348.9,1855732.7,1926657.2,2061075.0,2027257.3,2015679.2,2029116.2,2140741.1,2122914.9,2157848.6,2299168.9,2470402.6,2531950.5,2671443.6,2750462.8,3071010.5,3169685.6,3173137.4,3337236.3,3654044.8,3651773.7,3680274.9,3736145.1,3917936.3,4068653.5,4177156.2,4341100.3,4325911.6
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,1139925.2,1153108.5,1187008.1,1289438.7,1415080.5,1409276.9,1464487.2,1601861.1,1882610.8,1923123.2,2049707.9,2213961.6,2398305.7,1739022.1,1650387.0,1660602.7,1801770.1,1898467.7,1765806.4,1849036.3,2160528.4,2220498.0,2258626.9,2329683.6,2668903.2,2703751.2,2710194.9,2790213.2,2923923.4,2953742.4,2932976.8,3048019.7,3271363.8,3446096.2,3578720.4,3729864.8,3848574.2
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084272.8,3072336.8,3074639.5,3076813.4,3314497.4,3423509.6,3560361.9,3896265.2,4206128.3,4186597.4,4484807.9,4513108.4,5004688.4,5087137.7,5434517.8,5117194.4,5142207.1,5325718.2,5502984.3,5923915.4,6261026.2,6338429.5,6474643.1,6641854.2
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,1053040.7,1064787.6,1063121.0,1149312.4,1232087.1,1222182.0,1244790.6,1370948.2,1672649.8,1683653.3,1767396.2,1827842.0,2111167.5,1942160.0,1972554.9,2032585.9,2173697.8,2194176.1,2224818.1,2303380.1,2544597.8,2546310.2,2676198.1,2779128.8,2885860.5,2932904.1,2969908.1,3040412.6,3228820.2,3229855.2,3241556.2,3351481.8,3578746.1,3656598.6,3728601.9,3842011.2,4082644.5
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,984923.3,998444.7,1000768.7,1010101.5,1114438.7,1144221.1,1172873.4,1299841.7,1546204.0,1595890.3,1635030.2,1709699.2,1891272.8,1826618.4,1856109.3,1873944.7,2021890.0,2092224.1,2067287.1,2182703.5,2395389.8,2399919.2,2487133.7,2567732.0,2772809.1,2846020.9,2853955.8,2939782.0,3204682.2,3353928.6,3372183.1,3503522.9,3819189.1,3742027.9,3840631.1,4047756.5,4180473.8
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,918775.2,944600.6,973008.5,1039565.8,1061005.7,1056223.1,1087717.3,1140706.9,1453176.4,1487918.9,1557093.1,1637363.6,1851450.9,1821220.1,1790106.0,1784748.1,2037242.5,2033369.3,2060143.7,2168408.2,2281306.8,2295548.1,2417191.9,2514873.6,2801257.1,2809669.3,2864335.0,2912453.2,3095737.4,3129081.8,3119880.8,3230171.6,3621806.0,3623303.5,3721411.2,3885508.9,4254002.5
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,991328.1,988247.1,1011046.6,1112169.4,1194641.8,1186162.0,1243663.3,1362582.4,1648712.6,1667756.2,1738942.2,1808075.1,1796503.4,1791536.6,1856887.1,1958351.1,2214043.3,2139204.2,2138343.3,2255695.3,2632875.4,2877524.4,3139371.7,3317390.7,3344602.2,3432330.8,3500414.7,3607598.3,3940136.9,3875420.6,3850113.2,4015361.1,4401084.8,4467088.8,4647321.1,4810266.1,5257297.8
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,914028.8,922475.4,942008.3,1001268.5,1059146.6,1064673.9,1117968.0,1238046.6,1495312.5,1502005.6,1572336.7,1616267.2,1781344.0,1696547.9,1747829.1,1760948.9,1877332.7,1884715.5,1893092.4,2022056.5,2104294.5,2091541.1,2204059.4,2269582.2,2407506.4,2492690.5,2513580.2,2535597.6,2916889.5,2936912.6,2947780.3,3063623.4,3430079.4,3462068.6,3549082.3,3686323.5,4080326.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,1693056.6,1786352.5,1869508.1,2011177.0,2117292.8,2253599.9,2393992.3,2569592.8,2825084.4,2970101.4,3198491.6,3366977.7,3746618.8,3655269.6,3772652.9,4018345.3,4235285.6,4488247.2,4502636.8,4924928.4,5226414.2,5521399.3,5975899.3,6278851.9,6634575.7,7031085.4,7230713.0,7473279.2,8058974.1,8532472.7,8747916.8,9091335.8,9836749.3,10166166.4,10401965.8,10753752.9,11684262.5
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,1213608.8,1227521.1,1265633.2,1345613.5,1389179.8,1453902.7,1531506.1,1662648.8,1911684.4,1924914.8,2045069.6,2171695.2,2440778.2,2389971.5,2732865.9,3008796.2,3546044.9,3654282.3,3523141.2,4023975.6,4207975.3,3953051.7,4015554.5,4090747.2,3705462.1,3966010.0,4167049.5,4346348.5,4407036.1,4560053.9,4704307.2,4847408.2,5176031.3,5325417.1,5334784.3,5666087.4,5960185.6
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,1654825.1,1809827.0,1852655.3,2011311.5,2071379.6,2223915.2,2343828.2,2593682.5,2800101.3,2976994.6,3227361.0,3373218.6,3400756.0,3052291.4,3104385.7,3782464.2,3958358.2,4157106.3,4376170.2,4636568.3,4239161.5,4526504.8,4803485.1,4982354.6,5445900.1,5837881.2,5642378.6,5688749.3,6017681.9,6189563.8,6372782.0,6623328.7,6513143.3,6637517.4,6840131.6,7158914.0,7487839.5
