Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
478,Mavritaniya,Мавритания,Mauritania,Мавритания,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.3,34.3,34.3,0.0,0.0,0.1,0.3,0.9,0.9,0.9,21.5,21.5,50.9,68.4,70.9,26.7,58.2,72.9
744,Svalbard va Yan-Mayen orollari,Острова Свальбард и Ян-Майен,Svalbard and Jan Mayen Islands,Свалбард ва Ян-Майен ороллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Montserrat,Монтсеррат,Montserrat,Монцеррат,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Laos Xalq Demokratik Respublikasi,Лаосская Народно-Демократическая Республика,Lao People's Democratic Republic,Лаос Халқ Демократик Республикаси,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,60.9,60.9,60.9,60.9,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.6,0.7,0.7,4.3,0.0,0.0,0.0,76.1,76.1,227.1,308.0,363.0,363.0,363.0,363.0,363.0,0.0,0.0,0.0
832,Djersi,Джерси,Jersey,Джерси,0.2,0.4,0.6,0.8,1.0,1.3,1.5,1.8,2.3,3.0,3.5,4.1,0.4,0.7,1.2,2.1,2.8,3.6,4.4,5.3,6.3,7.7,10.5,10.5,0.8,1.3,1.8,2.6,4.3,6.7,9.7,12.4,14.5,17.0,18.4,20.3,0.5,0.7,1.0,1.4,1.7,1.8,2.2,3.6,6.0,6.0,6.0,6.0,0.2,0.6,1.4,1.8,2.3,3.9,5.3,6.2,6.9,6.9,7.6,8.3,0.0,0.0,0.1
174,Komor orollari,Коморские Острова,Comoros,Комор ороллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0
508,Mozambik,Мозамбик,Mozambique,Мозамбик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,235.0,235.0,235.0,0.0,0.0,47.3,350.0,1662.9,2054.1,2055.5,2055.5,2055.6,2220.5,2615.9,2616.4,0.0,0.0,0.0
376,Isroil,Израиль,Israel,Исроил,402.1,750.6,962.8,1365.4,1694.2,2471.6,3379.9,4202.8,4341.6,4633.1,5565.9,6713.2,512.2,1218.5,2120.8,2933.9,5885.1,6291.6,7218.9,7822.3,8335.3,13104.6,15786.0,15786.0,596.4,1453.5,2079.4,2900.4,3564.0,5934.3,7599.4,8629.2,9546.5,9807.3,10729.8,13731.0,1144.5,2576.8,3831.2,4901.9,6694.9,9266.1,11034.6,14461.7,17684.4,22862.8,25597.4,27507.7,2654.8,4560.5,8788.4,11558.1,14241.5,18188.8,21384.0,23498.9,26205.2,29564.5,31367.8,32966.3,2693.6,4255.8,6531.0
356,Hindiston,Индия,India,Ҳиндистон,2450.9,4724.6,7080.0,8518.6,12726.0,14333.1,16550.2,18639.8,21459.4,23873.3,26618.2,29939.4,1610.7,5642.2,12181.1,9686.6,12464.1,15625.4,18024.4,21138.4,27089.1,29262.9,36529.7,36529.7,1771.8,6067.0,20716.5,27465.3,30459.7,33553.5,36994.7,72417.8,76411.6,101544.9,105673.9,111882.8,3435.9,8966.7,12370.0,26439.1,27311.2,39132.3,46270.5,92073.3,104782.3,110692.2,117205.7,126765.0,12656.1,24479.0,31344.1,41233.9,50699.1,102207.3,112076.3,123815.0,135145.8,147444.4,157805.7,164627.8,5312.9,17633.8,23720.2
380,Italiya,Италия,Italy,Италия,1287.4,3872.2,6819.0,9946.2,13094.8,16190.2,19898.9,25389.5,29058.8,32160.8,36409.2,40159.6,3226.8,11087.4,16245.0,20649.7,25025.5,28203.9,31974.1,37912.8,43495.9,45747.7,55567.5,55567.5,3401.5,6785.3,11799.6,27308.7,35333.5,41227.6,46989.3,53571.3,57519.5,60201.3,69035.0,85453.4,3491.2,7879.2,12831.8,16606.4,20874.8,24784.0,26442.4,30777.6,34038.0,37606.3,40984.6,44566.8,4579.1,9378.6,12826.2,17782.7,21192.8,26487.6,31335.9,34651.8,38735.2,42444.4,45895.1,50025.8,7716.7,15682.9,26207.0
398,Qozog'iston,Казахстан,Kazakhstan,Қозоғистон,63589.5,151946.8,247433.7,337674.0,442421.8,557398.2,653954.1,735407.2,839535.7,952601.3,1057163.0,1178376.7,60941.6,141680.6,227779.0,362157.2,484866.7,624685.5,757374.1,883922.9,1012762.6,1140099.1,1407547.5,1407547.5,56741.8,158792.0,280572.1,427685.7,578022.9,701138.8,807673.1,950564.9,1067008.5,1165098.4,1286574.0,1417053.6,76330.9,166222.9,296699.6,385433.4,486259.1,620478.9,735349.7,872391.5,997870.0,1146760.6,1309555.9,1452291.9,72906.7,186081.7,307301.6,405676.9,518798.0,676387.8,795837.7,910767.0,1057625.1,1193404.3,1332711.2,1545784.6,81589.5,160421.9,282791.1
410,Janubiy Koreya,Корея,Republic of Korea,Жанубий Корея,2737.5,5556.2,9323.3,11363.0,14757.2,24521.0,28900.9,32414.6,37367.9,42473.0,45973.7,57701.5,2311.3,5743.7,9015.1,12085.2,14615.3,26104.1,30648.4,34262.4,38472.9,41558.3,42765.1,42765.1,2167.9,6047.4,8730.5,14469.7,19126.2,22593.5,25245.5,29371.9,32719.1,33050.5,37175.4,54522.2,3352.4,7159.4,10855.5,14411.0,17202.3,21025.6,23717.6,26704.1,29700.5,33413.5,35627.1,39853.4,2821.6,4943.8,14506.9,14520.4,15727.5,20603.2,25058.7,31468.4,37070.6,38393.5,40926.4,61704.4,3004.3,6994.9,12557.5
112,Belarusiya,Беларусь,Belarus,Беларусия,2266.7,5663.3,9553.3,14424.4,18631.6,23956.2,28582.9,33542.4,38564.4,44089.8,49960.8,59645.3,5945.1,14781.4,20560.8,30474.6,38582.2,47836.8,59419.2,67773.5,79992.6,93649.5,128767.7,128767.7,7412.2,17096.2,26611.1,43114.2,57037.5,68647.8,79518.8,93533.5,101549.0,109376.7,114708.2,128850.9,7920.8,21816.6,36258.0,49142.4,62438.1,74760.5,88348.5,103741.4,119517.2,133252.1,150060.6,163251.6,11346.2,23437.2,36007.1,54472.7,69862.3,87966.8,104422.3,121259.0,136558.3,153062.2,169290.3,186495.3,15948.1,34405.7,50073.7
428,Latviya,Латвия,Latvia,Латвия,3834.1,10227.2,16959.9,23450.5,28113.2,31452.5,35670.7,39253.3,40239.3,44310.3,48575.4,55228.9,3866.1,8403.9,18442.9,29035.0,37482.3,45951.1,55111.5,64933.2,75386.3,82824.1,106195.5,106195.5,4600.9,12261.5,19770.1,29974.3,41273.6,50940.6,61545.9,74048.7,82675.4,90274.9,94275.8,110250.9,4775.4,11836.1,21421.1,32105.6,39934.7,48027.0,57885.5,72020.6,81828.2,93512.8,104286.1,115772.6,11336.6,20771.4,34835.0,44223.9,52823.9,65039.4,78506.4,91220.4,101821.2,109675.8,117620.3,130415.5,6231.9,12245.0,20005.3
458,Malayziya,Малайзия,Malaysia,Малайзия,141.3,311.9,1283.2,3353.6,6822.9,9001.7,12072.0,12663.3,13309.7,14243.0,16654.0,17624.3,94.5,106.0,934.1,4349.7,6972.9,8167.0,8588.8,9542.8,9845.6,10499.5,12000.4,12000.4,301.4,1259.6,1750.1,2168.9,3069.5,3951.2,4452.2,4813.6,5094.3,5921.7,6632.3,9185.8,358.1,1054.1,1710.5,1951.5,2372.4,2552.6,2848.4,3066.1,3368.6,4349.5,4740.7,5998.5,1510.2,875.0,1756.0,1948.0,3099.2,3756.2,4867.6,5224.5,5864.7,6241.1,6612.1,7196.8,615.9,1172.6,1617.3
784,BAA,ОАЭ,UAE,БAA,2732.7,5991.2,10574.2,13969.5,16173.2,20229.1,24488.0,27843.0,32606.3,35609.5,38929.8,55884.7,9247.2,15057.5,24186.6,36243.0,46659.6,54891.8,63318.3,73064.8,80228.1,86649.7,122932.7,122932.7,14779.1,29329.6,47115.1,71957.4,98614.6,112873.7,133423.5,170606.1,191138.9,205828.6,224153.4,298350.5,10807.4,23279.5,43203.7,63101.0,82726.2,115411.5,188608.4,164685.3,184568.6,204862.0,224437.7,249605.7,62184.2,98643.7,146887.4,175661.4,223856.2,300769.7,363547.6,493625.8,570107.8,610825.8,642728.9,720714.4,41432.4,99970.6,172318.8
643,Rossiya,Россия,Russia,Россия,110216.3,225531.3,361114.7,495549.2,658790.3,838644.2,1027883.7,1274517.8,1463309.8,1675588.3,1871187.1,2088237.4,180654.0,346775.3,485837.9,711166.5,932242.2,1220115.9,1530118.1,1853019.5,2163463.0,2478339.7,3151098.4,3151098.4,221915.2,467782.1,752121.1,811529.4,1014978.4,1308234.9,1638693.9,1973493.9,2326635.1,2668185.8,3006508.0,3495675.6,240374.2,493224.0,749442.7,1020638.8,1352796.0,1730336.6,2093087.7,2458349.8,2770366.6,3097849.0,3409963.1,3682944.9,267935.4,547857.1,886111.4,1216874.2,1598082.5,2051095.7,2464954.0,2870365.7,3244916.6,3642321.6,4027680.6,4341518.8,325805.9,679386.0,1050719.6
682,Saudiya Arabistoni,Саудовская Аравия,Saudi Arabia,Саудия Aрабистони,62.0,193.6,687.3,857.6,1023.3,2163.1,2538.9,2977.0,3582.9,3720.7,4218.6,4908.5,238.2,501.2,1091.6,1381.1,1610.4,1754.9,1936.1,2103.4,2331.3,2858.6,3393.8,3393.8,239.8,543.6,768.3,1250.2,1529.0,1655.2,1782.3,1926.9,2107.1,3215.7,4622.2,6795.5,1713.6,3484.7,5055.9,6525.9,7471.8,7927.3,8020.0,9715.8,10199.5,11111.2,12421.3,14787.6,1907.6,4170.6,6188.9,8056.5,9525.6,9823.2,10206.2,10452.5,11636.7,13057.4,14313.3,15941.4,2081.4,4016.7,5890.2
826,Buyuk Britaniya,Великобритания,Great Britain,Буюк Британия,1772.3,3587.9,7271.0,9998.2,20173.1,30718.7,35019.9,39672.2,49972.7,56480.8,68989.6,79598.3,5478.1,9914.3,15429.2,23277.4,31073.1,47221.2,51994.1,59979.5,71909.8,82656.7,114268.7,114268.7,5238.2,14213.1,26430.9,35668.1,41802.6,52274.8,66507.5,81928.7,99334.7,114562.0,126949.3,181986.5,11724.3,20480.1,32496.5,36402.8,78510.2,89374.1,102961.1,109435.0,117547.3,126148.1,134021.1,142931.0,7385.5,16278.1,25823.2,35641.8,45309.8,52603.7,59496.1,66570.0,72210.5,79390.5,86855.8,98101.7,6765.4,12842.0,20205.7
840,AQSH,США,USA,AҚСҲ,2072.1,4969.9,8104.1,12695.1,20115.9,28312.3,32580.4,37726.4,41924.7,47010.3,52981.9,60794.4,3111.0,5687.3,14909.6,18669.2,23840.5,28809.7,33436.6,38485.2,47194.6,54895.2,124480.9,124480.9,5073.9,15026.3,34570.9,43537.1,71896.6,78055.6,83945.5,90076.4,101566.6,119781.1,142391.6,253118.1,9372.5,27810.5,45579.1,74084.7,114283.3,154863.5,190816.9,218558.2,247179.3,274216.6,293527.0,317425.8,15401.8,38805.8,84138.6,89649.4,108264.2,126933.1,141355.0,158143.6,175498.6,194777.7,215851.5,291734.5,32141.1,60295.0,91385.8
762,Tojikiston,Таджикистан,Tajikistan,Тожикистон,26297.9,54085.7,88445.8,121656.5,153585.3,197179.9,241947.8,293199.6,337802.2,395553.9,453029.9,501902.4,32920.5,65250.5,102711.0,138016.7,171025.6,211025.0,257184.9,308822.4,352627.3,405615.9,522117.8,522117.8,33459.0,70855.8,118027.2,166988.4,233061.3,285099.7,337194.3,389086.1,436956.6,475856.5,538205.1,608300.4,32567.1,79422.1,106723.5,144850.1,199476.6,240146.7,287042.5,329757.2,371049.0,441572.8,491844.9,552167.2,30217.0,69533.0,108637.5,149715.6,200066.0,242208.1,290346.8,337970.7,406300.2,470883.1,531826.3,683055.8,45669.6,94213.3,140787.6
764,Tailand,Таиланд,Thailand,Таиланд,3.1,32.9,72.1,234.0,742.5,924.1,1308.4,1845.1,2549.0,4031.5,4987.8,6959.5,1562.1,6397.5,8152.7,10047.9,10072.2,10093.9,11719.8,11735.2,13276.9,13948.9,13990.8,13990.8,7.2,434.4,709.0,1562.5,1861.2,2045.0,2218.4,2535.2,2570.6,2867.6,3259.6,4329.9,142.3,376.8,574.1,1550.4,1780.2,1990.1,2417.4,3157.7,3620.6,4219.9,4879.4,4916.6,31.8,1193.4,3229.1,4584.4,2018.1,2266.7,3195.8,3935.2,5270.2,5611.9,8704.5,9161.8,854.9,868.0,1700.7
795,Turkmaniston,Туркменистан,Turkmenistan,Туркманистон,23499.2,12969.9,23899.7,36468.9,53971.2,71899.2,100381.9,119970.2,136391.1,151409.4,175398.3,191886.2,7350.2,18773.5,31854.6,49032.8,62756.5,91827.8,133027.6,146471.3,154072.3,170640.3,196986.5,196986.5,6382.0,19530.7,46842.6,57886.2,69220.1,86346.0,109093.6,118441.2,129426.3,143654.6,160455.6,171635.0,5167.8,11045.3,22162.0,31273.5,48632.4,61183.2,70585.5,79031.3,87904.3,99940.3,111129.1,128228.2,5035.2,14410.3,21044.4,34181.0,50001.2,72684.2,83485.6,96212.6,111062.5,123664.4,138137.0,151455.0,13752.9,28028.9,44702.4
792,Turkiya,Турция,Turkey,Туркия,106531.4,216611.8,375751.1,531190.9,697260.6,855482.9,990755.5,1120932.6,1250333.1,1362040.8,1540393.9,1692380.2,121611.8,238406.2,381015.3,576763.0,740502.6,908420.2,1024446.6,1125389.1,1197867.4,1287766.5,1643453.4,1643453.4,119363.5,229970.6,369032.6,494538.3,593115.4,686842.7,841490.2,960915.2,1016415.2,1111665.7,1175416.2,1263331.9,85187.3,174178.0,284330.9,389491.0,517341.7,613739.8,698190.8,792106.8,872041.1,970003.0,1062574.1,1169275.3,91451.6,180008.3,257013.1,335374.3,429430.4,507811.1,612957.3,736437.9,827023.5,942386.6,1027324.6,1136410.9,84293.6,153974.5,231609.1
250,Fransiya,Франция,France,Франсия,1207.6,1806.1,3068.5,4029.7,4771.5,5396.1,6588.1,7482.9,7764.2,8811.4,20031.9,21284.8,1292.9,2092.7,38572.7,64103.9,64497.8,61835.8,66237.0,66811.3,69689.3,67564.7,72617.3,72617.3,31797.1,60309.7,97417.6,120644.0,161078.2,195898.6,239481.2,261602.7,307643.9,348406.9,385860.3,400443.3,61158.8,143221.7,212273.0,280890.3,350433.1,428199.2,535715.5,589295.7,657169.2,701984.4,752753.8,795144.6,70873.8,143188.7,210899.5,309751.1,402576.6,481329.0,525681.8,618605.0,705914.4,774301.5,775807.2,872690.1,103645.9,211129.0,405896.5
392,Yaponiya,Япония,Japan,Япония,1035.4,2581.1,3098.9,3509.2,4084.8,5700.1,5642.6,6869.4,7788.4,9045.9,10511.3,13749.5,2684.6,3549.2,6571.3,7435.9,7586.5,9351.1,9505.8,9582.2,10780.7,12702.8,14540.6,14540.6,279.0,575.9,1708.3,2939.8,5239.7,5332.7,5471.7,5649.7,5847.3,8474.3,10208.0,17328.8,1307.6,2823.6,4681.6,5804.9,6180.5,7027.6,7467.5,8391.9,9288.1,9989.4,11444.1,11982.2,1915.6,1540.4,3588.0,2648.3,3081.3,3160.7,3611.6,3980.1,4380.0,4849.0,5839.1,15617.5,3461.6,5324.4,6438.3
0,Boshqa mamlakatlar,Другие страны,Other countries,Бошқа мамлакатлар,17019.5,92115.0,122881.6,334554.4,1595179.7,1866770.6,1908168.8,1957316.6,2003974.0,3029639.0,4893334.6,4874921.4,637502.1,2472820.5,3200757.7,3292010.0,3441917.6,3597756.6,3766958.9,3967753.2,4162651.6,4406911.9,5811172.4,5811172.4,1306530.9,1439299.5,2853205.4,3755657.6,5445678.6,5995876.7,7047127.0,7218516.6,7436176.8,8940422.4,10447561.8,10352796.9,206761.0,1607424.5,3359985.7,4522083.1,5682847.9,6125925.5,6556917.1,7833960.1,9157294.4,10511103.6,10934634.9,12160293.7,273703.3,2322094.8,4608138.6,7030966.2,8583841.3,9134886.5,10868919.8,12180582.3,14412360.5,15100586.9,15564734.4,16150189.5,409932.6,799131.8,1354177.3
048,Bahrayn,Бахрейн,Bahrain,Баҳрайн,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.3,2.7,2.7,171.0,1.2,1.2,22.6,22.6,22.8,22.9,29.7,29.7,31.6,31.6,121.8,121.8,4.1,49.5,54.4,94.7,172.9,179.5,181.0,184.4,188.8,191.4,201.7,435.7,53.3,76.3,282.3,309.1,534.3,547.9,729.5,735.5,1194.4,1213.4,1228.8,1243.5,397.2,594.5,817.8,837.0,841.3,845.5,850.9,2089.9,2235.1,1113.3,1132.1,1164.1,29.3,66.3,66.3
348,Vengriya,Венгрия,Hungary,Венгрия,50.4,59.1,203.4,318.2,498.6,544.6,558.8,651.1,694.3,764.9,995.8,1284.0,136.5,245.8,387.8,559.7,1974.6,2213.8,2821.0,3093.9,3249.6,3365.9,5129.1,5129.1,691.5,1082.3,1370.7,1868.7,2473.3,2963.6,3511.5,4205.6,4640.0,4980.7,5312.8,6280.4,497.3,895.6,8233.0,1866.2,2292.1,2625.5,2941.2,4197.8,4397.8,4902.4,5041.0,5233.5,132.9,557.5,1419.1,1115.2,1206.8,1353.9,1561.9,1695.6,1846.6,3064.0,3311.0,3582.9,251.7,417.0,641.8
268,Gruziya,Грузия,Georgia,Грузия,1327.1,2784.8,4751.5,7716.8,9678.3,12533.2,14658.1,17086.4,19449.8,22683.1,25487.1,29579.4,2128.3,4634.3,7514.7,12283.8,16639.0,21453.4,26867.3,34560.6,37568.5,41149.0,50950.4,50950.4,3257.6,7007.6,11029.7,17403.5,22813.6,29290.1,33070.7,38074.5,43272.0,48938.8,57803.5,66172.0,5380.5,10625.1,17780.4,23611.7,28612.1,33435.4,39247.4,44679.5,51676.2,57906.8,65431.2,71952.3,4682.5,12020.5,19351.1,27569.5,33307.8,38563.5,44215.0,50080.1,55683.2,62639.8,70753.4,77210.7,4835.8,9472.0,14389.8
818,Misr,Египет,Egypt,Миср,2683.4,5200.1,7671.3,10855.1,11784.1,15787.8,19060.0,23395.2,27007.7,29478.2,31601.8,34597.2,1814.0,4214.9,6647.9,8825.9,9435.1,11167.9,13159.3,15096.3,16824.5,18773.6,23172.2,23172.2,1645.2,3534.7,6198.8,8963.3,10201.5,13174.6,16093.9,18310.1,20322.1,22232.8,24345.7,25936.2,2063.5,5465.3,8365.7,11166.9,12829.1,14412.8,16716.2,20346.1,23427.2,26528.9,29412.2,32044.6,1668.4,4130.7,6378.9,8645.7,11061.6,12306.6,14182.9,14524.4,14659.9,14919.7,15708.0,15978.1,550.4,812.1,2172.3
364,Eron,Иран,Iran,Ерон,7651.9,26979.3,47971.3,62848.7,81486.4,104593.9,114365.6,124406.9,130452.4,141646.4,163183.7,177090.0,12736.3,23651.6,34977.1,49706.7,68996.2,87853.1,100057.0,108396.7,113820.1,120175.2,139820.2,139820.2,8627.6,19241.9,44264.0,71047.6,85321.9,101022.6,110760.6,124755.9,133740.9,148755.0,170765.7,180779.0,16380.3,31696.9,40500.0,46526.0,58477.4,74288.7,86761.8,105942.4,121736.3,136700.8,149848.0,163565.8,7867.7,16657.7,28767.4,40717.7,55181.5,64516.2,81288.0,94543.9,107430.0,123831.5,140077.8,157388.4,9556.2,23150.9,42599.4
634,Qatar,Катар,Qatar,Қатар,130.7,8241.2,8316.2,15906.7,24748.3,28942.1,28949.7,28949.9,28950.2,28987.4,28987.8,29032.3,41.5,41.9,407.3,93.6,273.3,280.6,314.9,315.5,318.4,453.2,505.5,505.5,0.5,1.1,164.4,167.0,177.2,426.6,427.7,483.4,634.5,655.1,673.5,1298.7,39.8,79.8,221.1,239.3,240.9,374.5,465.5,919.9,969.6,1197.7,1515.6,2154.7,151.3,471.0,965.5,995.5,1361.7,1648.0,1965.0,2260.2,2579.4,2823.5,3299.4,3510.6,242.4,453.2,519.0
414,Quvayt,Кувейт,Kuwait,Қувайт,124.3,126.5,270.0,271.5,278.6,302.9,317.9,341.0,593.2,718.5,729.7,866.4,39.6,77.4,201.6,551.8,879.8,1240.1,1267.8,1308.0,1491.7,1793.9,2834.1,2834.1,894.5,1919.7,2494.3,3482.2,4180.7,4420.2,4531.0,5197.5,6092.3,8101.9,9966.7,11243.7,713.9,1660.0,2603.9,3077.1,3256.5,3363.1,3266.7,3426.5,3767.5,4764.4,5731.6,6600.5,201.6,561.1,1098.9,1548.8,1484.3,1526.5,1564.9,1583.4,1704.2,1981.7,2653.7,3314.8,478.7,632.9,637.6
462,Maldiv orollari Respublikasi,Мальдивские Острова,Maldives,Малдив ороллари Республикаси,0.0,0.1,0.1,0.1,0.6,1.6,1.6,6.6,6.6,6.7,6.7,16.3,1.0,2.0,2.2,2.2,2.2,2.2,3.8,3.8,5.8,5.8,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,3.0,0.0,8.9,8.9,8.9,20.0,21.0,21.1,51.1,51.3,54.7,55.2,55.9,52.0,52.0,54.2,57.5,62.6,63.4,76.4,78.9,84.1,84.9,86.9,90.0,0.9,2.1,2.9
586,Pokiston,Пакистан,Pakistan,Покистон,6356.5,14510.7,23563.3,37085.7,47698.1,59923.0,75595.4,84863.1,91537.6,107175.9,118948.8,130072.2,6806.6,10351.0,19166.6,25456.4,32005.5,38407.3,43937.9,59944.3,72062.2,94549.8,185156.5,185156.5,17121.1,31619.7,52361.6,67635.7,91219.5,99955.7,122011.9,173586.1,186234.2,217098.6,246445.3,269268.0,24834.0,58232.6,83976.0,106364.7,127892.3,142709.0,184476.9,210141.0,226384.1,252940.9,275143.7,299485.9,25846.2,59355.3,89203.3,126872.1,158807.6,173707.9,231318.5,267876.6,296704.1,319654.1,321787.2,325037.2,5090.5,12918.6,19308.3
804,Ukraina,Украина,Ukraine,Украина,7646.9,24819.4,41164.7,55153.7,68664.2,84405.2,101570.5,121362.5,141821.7,172174.8,202393.3,232545.4,13327.8,36136.7,32068.3,34781.3,39570.1,46884.2,54297.8,60615.9,65476.8,70025.3,79022.9,79022.9,3281.6,7192.2,17656.1,26243.8,35281.6,39734.1,39487.1,46325.3,63405.8,67120.1,72318.9,74821.5,4186.9,9255.3,15609.3,21781.1,27004.6,31675.7,38369.2,43789.3,48275.9,52553.0,57494.3,64216.1,6117.6,10741.2,17449.9,22905.4,29553.6,36740.3,46325.0,57768.9,64613.3,70370.0,75657.9,82042.4,5486.7,9857.8,16292.2
756,Shveytsariya,Швейцария,Switzerland,Швейцария,2100.3,4733.0,7374.9,9646.2,12504.0,16977.9,23259.9,28980.9,34585.1,40262.8,45470.5,49564.7,1425.6,3109.8,4827.6,9220.5,13870.7,16636.1,24125.2,28086.8,30797.2,32312.6,39452.6,39452.6,1572.5,3939.3,5969.8,8102.0,9895.8,11858.8,14984.3,17159.5,19364.5,22057.7,23885.4,63248.4,3008.9,5557.3,8810.7,13068.3,16218.1,19798.0,22881.6,28229.1,32409.9,36228.2,40057.0,45123.5,2125.7,3945.0,6448.0,8642.6,10865.1,16835.1,18720.8,21407.1,25068.1,29496.8,33911.0,38387.8,3882.2,7603.5,11230.3
203,Chexiya,Чехия,Czech Republic,Чехия,1342.7,2560.3,4438.8,7718.5,9753.1,11762.4,13754.4,16905.3,19391.1,21652.1,23938.2,25116.2,2268.6,4905.9,5928.2,6941.7,10768.8,13435.1,15697.4,18041.4,20727.1,24964.5,31951.4,31951.4,2902.6,3201.6,8810.6,13598.6,17326.3,21698.7,25645.3,29238.3,39845.7,44215.1,47889.7,53335.5,4245.9,9087.4,14301.7,19759.7,24994.5,30199.0,33741.8,37543.7,43789.7,47698.0,50201.7,54514.4,948.4,3236.0,7018.7,9630.2,12367.1,13763.0,16276.3,19613.7,24116.8,24753.0,26563.9,27977.3,1351.6,3379.6,4722.0
702,Singapur,Сингапур,Singapore,Сингапур,2765.1,7640.0,15283.1,19062.7,28107.1,39902.9,60807.5,67509.9,80513.3,88311.1,94308.4,103953.9,1652.9,8052.7,7893.2,9180.8,13505.3,37603.9,42675.1,52855.1,59193.3,68213.1,68845.3,68845.3,11592.8,21552.6,32848.3,41577.6,52805.2,57255.5,58540.9,60727.5,62163.1,66794.1,67539.7,98234.6,631.3,6450.1,11409.1,18021.8,19766.1,23816.8,25476.1,30012.6,34349.2,36026.2,39833.8,48251.2,1677.8,3739.5,9427.3,11156.9,10627.8,13561.0,15666.1,16095.1,30360.4,32463.4,34147.6,39709.7,1773.6,2590.2,6338.0
360,Indoneziya,Индонезия,Indonesia,Индонезия,1225.4,1939.9,2563.7,3290.0,3853.8,4693.5,5179.2,6002.7,7127.1,8050.5,8245.5,8860.6,965.1,1615.9,2325.1,5387.2,8520.1,9435.1,11072.8,13424.4,14249.8,15439.9,16147.1,16147.1,1003.4,1750.3,3126.5,3216.1,4087.1,4321.6,6037.8,6328.4,7349.0,7932.9,7966.9,8914.6,521.8,1581.5,2909.2,3888.3,4646.0,5704.3,6483.2,8023.4,8669.2,9239.9,9974.7,10851.0,1009.5,1223.2,1795.3,2671.2,3241.8,3448.7,3995.1,4658.2,5120.9,5273.6,5588.5,6178.3,50.0,1733.7,5281.3
