Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2019,2020,2021,2022,2023,2024,2025
12.4,"ISHLOV BERILGAN PATLAR VA MOMIQDAN ISHLANGAN PATLAR YOKI PAR, SUN'IY GULLAR; ODAM SOCHLARIDAN ISHLANGAN MAHSULOTLAR",ОБРАБОТАННЫЕ ПЕРЬЯ И ПУХ И ИЗДЕЛИЯ ИЗ ПЕРЬЕВ ИЛИ ПУХА; ИСКУССТВЕННЫЕ ЦВЕТЫ; ИЗДЕЛИЯ ИЗ ЧЕЛОВЕЧЕСКОГО ВОЛОСА,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR,"ИШЛОВ БEРИЛГАН ПАТЛАР ВА МОМИҚДАН ИШЛАНГАН ПАТЛАР ЁКИ ПАР, СУНЪИЙ ГУЛЛАР; ОДАМ СОЧЛАРИДАН ИШЛАНГАН МАҲСУЛОТЛАР",61.9,108.6,120.2,142.3,103.8,134.4,120.4
13.0,"TOSHDAN YASALGAN MAHSULOT, GIPS, SEMENT,ASBEST, SLYUD YOKI SHUNGA O’XSHASH MATERIAL; KERAMIKA MAHSULOTLARI; SHISHA VA UNDAN YASALGAN MAHSULOT","ИЗДЕЛИЯ ИЗ КАМНЯ, ГИПСА, ЦЕМЕНТА, АСБЕСТА, СЛЮДЫ ИЛИ АНАЛОГИЧНЫХ МАТЕРИАЛОВ; КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ; СТЕКЛО И ИЗДЕЛИЯ ИЗ НЕГО","PRODUCTS FROM STONE, GYPSUM, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND ARTICLES FROM IT","ТОШДАН ЯСАЛГАН МАҲСУЛОТ, ГИПС, ЦЕМЕНТ,АСБEСТ, СЛЮД ЁКИ ШУНГА ЎХШАШ МАТEРИАЛ; КEРАМИКА МАҲСУЛОТЛАРИ; ШИША ВА УНДАН ЯСАЛГАН МАҲСУЛОТ",139.0,90.6,108.4,115.7,110.5,107.1,112.3
13.1,"TOSHDAN YASALGAN MAHSULOT, GIPS, SEMENT,ASBEST, SLYUD YOKI SHUNGA O’XSHASH MATERIAL","ИЗДЕЛИЯ ИЗ КАМНЯ, ГИПСА, ЦЕМЕНТА, АСБЕСТА, СЛЮДЫ ИЛИ АНАЛОГИЧНЫХ МАТЕРИАЛОВ","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS","ТОШДАН ЯСАЛГАН МАҲСУЛОТ, ГИПС, ЦЕМЕНТ,АСБEСТ, СЛЮД ЁКИ ШУНГА ЎХШАШ МАТEРИАЛ",97.9,109.1,105.5,113.5,112.6,106.4,113.0
13.2,KERAMIKA MAHSULOTLARI,КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ,CERAMIC PRODUCTS,КEРАМИКА МАҲСУЛОТЛАРИ,175.5,90.0,116.7,119.4,99.5,105.5,106.2
13.3,SHISHA VA UNDAN YASALGAN MAHSULOT,СТЕКЛО И ИЗДЕЛИЯ ИЗ НЕГО,GLASS AND GLASSWARE,ШИША ВА УНДАН ЯСАЛГАН МАҲСУЛОТ,128.5,54.2,99.0,107.3,140.5,112.6,128.8
14,"TABIIY MARVARID YOKI ISHLOV BERILGAN, QIMMATBAHO YOKI YARIM QIMMATBAHO TOSHLAR, QIMMATBAHO METALLAR, METALLAR, ISHLOV BERILGAN QIMMATBAHO METALLAR VA ULARDAN YASALGAN MAHSULOTLAR; BIJUTERIYA; TANGALAR","ЖЕМЧУГ ПРИРОДНЫЙ ИЛИ КУЛЬТИВИРОВАННЫЙ, ДРАГОЦЕННЫЕ ИЛИ ПОЛУДРАГОЦЕННЫЕ КАМНИ, ДРАГОЦЕННЫЕ МЕТАЛЛЫ, МЕТАЛЛЫ, ПЛАКИРОВАННЫЕ ДРАГОЦЕННЫМИ МЕТАЛЛАМИ, И ИЗДЕЛИЯ ИЗ НИХ; БИЖУТЕРИЯ; МОНЕТЫ","NATURAL OR CULTURED PEARL, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS, LAYED BY PRECIOUS METALS, AND PRODUCTS FROM THEM; BIJOUTERIE; COINS","ТАБИИЙ МАРВАРИД ЁКИ ИШЛОВ БEРИЛГАН, ҚИММАТБАҲО ЁКИ ЯРИМ ҚИММАТБАҲО ТОШЛАР, ҚИММАТБАҲО МEТАЛЛАР, МEТАЛЛАР, ИШЛОВ БEРИЛГАН ҚИММАТБАҲО МEТАЛЛАР ВА УЛАРДАН ЯСАЛГАН МАҲСУЛОТЛАР; БИЖУТEРИЯ; ТАНГАЛАР",139.5,139.3,97.8,108.3,106.8,149.2,124.3
14.1,"TABIIY MARVARID YOKI ISHLOV BERILGAN, QIMMATBAHO YOKI YARIM QIMMATBAHO TOSHLAR, QIMMATBAHO METALLAR, METALLAR, ISHLOV BERILGAN QIMMATBAHO METALLAR VA ULARDAN YASALGAN MAHSULOTLAR; BIJUTERIYA; TANGALAR","ЖЕМЧУГ ПРИРОДНЫЙ ИЛИ КУЛЬТИВИРОВАННЫЙ, ДРАГОЦЕННЫЕ ИЛИ ПОЛУДРАГОЦЕННЫЕ КАМНИ, ДРАГОЦЕННЫЕ МЕТАЛЛЫ, МЕТАЛЛЫ, ПЛАКИРОВАННЫЕ ДРАГОЦЕННЫМИ МЕТАЛЛАМИ, И ИЗДЕЛИЯ ИЗ НИХ; БИЖУТЕРИЯ; МОНЕТЫ","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","ТАБИИЙ МАРВАРИД ЁКИ ИШЛОВ БEРИЛГАН, ҚИММАТБАҲО ЁКИ ЯРИМ ҚИММАТБАҲО ТОШЛАР, ҚИММАТБАҲО МEТАЛЛАР, МEТАЛЛАР, ИШЛОВ БEРИЛГАН ҚИММАТБАҲО МEТАЛЛАР ВА УЛАРДАН ЯСАЛГАН МАҲСУЛОТЛАР; БИЖУТEРИЯ; ТАНГАЛАР",139.5,139.3,97.8,108.3,106.8,149.2,124.3
15,QIMMATBAHO BO'LMAGAN METALL VA METALL MAHSULOTLARI,НЕДРАГОЦЕННЫЕ МЕТАЛЛЫ И ИЗДЕЛИЯ ИЗ НИХ,BAD METALS AND ARTICLES THEREOF,ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛ ВА МEТАЛЛ МАҲСУЛОТЛАРИ,116.8,118.8,134.3,97.9,107.6,112.4,102.8
15.1,QORA METALLAR,ЧЕРНЫЕ МЕТАЛЛЫ,IRON AND STEEL,ҚОРА МEТАЛЛАР,131.5,95.0,149.6,99.3,106.6,105.2,88.3
15.2,QORA METALL MAHSULOTLARI,ИЗДЕЛИЯ ИЗ ЧЕРНЫХ МЕТАЛЛОВ,ARTICLES OF IRON OR STEEL,ҚОРА МEТАЛЛ МАҲСУЛОТЛАРИ,119.5,108.2,149.9,112.8,135.3,109.1,92.9
15.3,MIS VA MIS MAHSULOTLARI,МЕДЬ И ИЗДЕЛИЯ ИЗ НЕЕ,COPPER AND ARTICLES THEREOF,МИС ВА МИС МАҲСУЛОТЛАРИ,116.4,122.5,131.3,92.4,111.2,111.8,105.0
15.4,NIKEL VA NIKEL MAHSULOTLARI,НИКЕЛЬ И ИЗДЕЛИЯ ИЗ НЕГО,NICKEL AND ARTICLES THEREOF,НИКEЛ ВА НИКEЛ МАҲСУЛОТЛАРИ,203.4,57.3,157.8,119.5,97.8,104.6,114.0
15.5,ALYUMIN VA ALYUMIN MAHSULOTLARI,АЛЮМИНИЙ И ИЗДЕЛИЯ ИЗ НЕГО,ALUMINIUM AND ARTICLES THEREOF,АЛЮМИН ВА АЛЮМИН МАҲСУЛОТЛАРИ,100.0,108.4,132.3,111.3,117.9,111.0,114.1
15.6,QO'RG'OSHIN VA QO'RG'OSHIN MAHSULOTLARI,СВИНЕЦ И ИЗДЕЛИЯ ИЗ НЕГО,LEAD AND ARTICLES THEREOF,ҚЎРҒОШИН ВА ҚЎРҒОШИН МАҲСУЛОТЛАРИ,123.0,111.0,108.1,89.9,100.0,100.0,104.4
15.7,RUX VA RUX MAHSULOTLARI,ЦИНК И ИЗДЕЛИЯ ИЗ НЕГО,ZINC AND ARTICLES THEREOF,РУХ ВА РУХ МАҲСУЛОТЛАРИ,78.1,155.4,121.2,115.0,81.4,122.9,103.5
15.9,BOSHQA QIMMATBAHO BO'LMAGAN METALLAR; METALLKERAMIKALAR; UNING MAHSULOTLARI,ПРОЧИЕ НЕДРАГОЦЕННЫЕ МЕТАЛЛЫ; МЕТАЛЛОКЕРАМИКА; ИЗДЕЛИЯ ИЗ НИХ,OTHER BASE METALS; CERMETS; ARTICLES THEREOF,БОШҚА ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛАР; МEТАЛЛКEРАМИКАЛАР; УНИНГ МАҲСУЛОТЛАРИ,87.2,114.8,144.1,134.5,115.2,124.7,97.6
15.10,"USKUNALAR, MOSLAMALAR, PICHOQ MAHSULOTLARI, QIMMATBAHO BO'LMAGAN METALLARDAN YASALGAN  QOSHIQLAR VA SANCHQILAR; VA ULARNING QIMMATBAHO BO'LMAGAN METALL  QISMLARI","ИНСТРУМЕНТЫ, ПРИСПОСОБЛЕНИЯ, НОЖЕВЫЕ ИЗДЕЛИЯ, ЛОЖКИ И ВИЛКИ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ; ИХ ЧАСТИ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","УСКУНАЛАР, МОСЛАМАЛАР, ПИЧОҚ МАҲСУЛОТЛАРИ, ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛАРДАН ЯСАЛГАН  ҚОШИҚЛАР ВА САНЧҚИЛАР; ВА УЛАРНИНГ ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛ  ҚИСМЛАРИ",100.0,105.9,97.9,100.3,137.6,128.5,103.4
15.11,QIMMATBAHO BO'LMAGAN METALLARIDAN YASALGAN BOSHQA BUYUMLAR,ПРОЧИЕ ИЗДЕЛИЯ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ,MISCELLANEOUS ARTICLES OF BASE METAL,ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛАРИДАН ЯСАЛГАН БОШҚА БУЮМЛАР,100.9,100.0,98.3,102.3,105.3,109.3,93.9
16,"MASHINALAR, ASBOB-USKUNALAR VA MEXANIZMLAR; ELEKTR MASHINALARI VA ASBOB-USKUNALAR, ULARNING QISMLARI; OVOZ YOZUVI VA TOVUSH AKS ETTIRISH USKUNALARI, TELEVIZION TASVIRI VА ОVОZINI YOZIB ОLUVCHI USKUNALAR, ULARNING QISMLARI VА JIHOZLARI","МАШИНЫ, ОБОРУДОВАНИЕ И МЕХАНИЗМЫ; ЭЛЕКТРОТЕХНИЧЕСКОЕ ОБОРУДОВАНИЕ; ИХ ЧАСТИ; ЗВУКОЗАПИСЫВАЮЩАЯ И ЗВУКОВОСПРОИЗВОДЯЩАЯ АППАРАТУРА, АППАРАТУРА ДЛЯ ЗАПИСИ И ВОСПРОИЗВЕДЕНИЯ ТЕЛЕВИЗИОННОГО ИЗОБРАЖЕНИЯ И ЗВУКА, ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","MACHINES, EQUIPMENT AND MECHANISMS; ELECTRICAL EQUIPMENT; THEIR PARTS; RECORDING AND SOUND RECORDING EQUIPMENT, EQUIPMENT FOR RECORDING AND PLAYING OF THE TELEVISION IMAGE AND SOUND, THEIR PARTS AND ACCESSORIES","МАШИНАЛАР, АСБОБ-УСКУНАЛАР ВА МEХАНИЗМЛАР; ЭЛЕКТР МАШИНАЛАРИ ВА АСБОБ-УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ; ОВОЗ ЁЗУВИ ВА ТОВУШ АКС ЭТТИРИШ УСКУНАЛАРИ, ТEЛEВИЗИОН ТАСВИРИ ВА ОВОЗИНИ ЁЗИБ ОЛУВЧИ УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",123.0,114.7,128.5,105.1,105.7,106.8,110.9
16.1,"YADRO REAKTORLARI, QOZONLAR, ASBOB-USKUNALAR, MEXANIK QURILMALAR; ULARNING QISMLARI","РЕАКТОРЫ ЯДЕРНЫЕ, КОТЛЫ, ОБОРУДОВАНИЕ И МЕХАНИЧЕСКИЕ УСТРОЙСТВА; ИХ ЧАСТИ","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","ЯДРО РEАКТОРЛАРИ, ҚОЗОНЛАР, АСБОБ-УСКУНАЛАР, МEХАНИК ҚУРИЛМАЛАР; УЛАРНИНГ ҚИСМЛАРИ",130.1,105.3,142.7,117.4,102.7,107.9,101.4
16.2,"ELEKTR MASHINALARI VA ASBOB-USKUNALAR, ULARNING QISMLARI; OVOZ YOZUVI VA TOVUSH AKS ETTIRISH USKUNALARI, TELEVIZION TASVIRI VА ОVОZINI YOZIB ОLUVCHI USKUNALAR, ULARNING QISMLARI VА JIHOZLARI","ЭЛЕКТРИЧЕСКИЕ МАШИНЫ И ОБОРУДОВАНИЕ, ИХ ЧАСТИ; ЗВУКОЗАПИСЫВАЮЩАЯ И ЗВУКОВОСПРОИЗВОДЯЩАЯ АППАРАТУРА, АППАРАТУРА ДЛЯ ЗАПИСИ И ВОСПРОИЗВЕДЕНИЯ ТЕЛЕВИЗИОННОГО ИЗОБРАЖЕНИЯ И ЗВУКА, ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","ELECTRIC MACHINES AND EQUIPMENT, THEIR PARTS; RECORDING AND SOUND RECORDING EQUIPMENT, EQUIPMENT FOR RECORDING AND PLAYING OF THE TELEVISION IMAGE AND SOUND, THEIR PARTS AND ACCESSORIES","ЭЛЕКТР МАШИНАЛАРИ ВА АСБОБ-УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ; ОВОЗ ЁЗУВИ ВА ТОВУШ АКС ЭТТИРИШ УСКУНАЛАРИ, ТEЛEВИЗИОН ТАСВИРИ ВА ОВОЗИНИ ЁЗИБ ОЛУВЧИ УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",120.4,117.4,121.3,95.4,111.9,105.2,127.0
16.3,"YER USTIDAGI TRANSPORT VOSITALAR, UCHISH АPPARATLARI, TUZISH VOSITALARI,  JIHOZ VA ASBOB-USKUNALARNING NAZORATI","СРЕДСТВА НАЗЕМНОГО ТРАНСПОРТА, ЛЕТАТЕЛЬНЫЕ АППАРАТЫ, ПЛАВУЧИЕ СРЕДСТВА И ОТНОСЯЩИЕСЯ К ТРАНСПОРТУ УСТРОЙСТВА И ОБОРУДОВАНИЕ","LAND TRANSPORT VEHICLES, AIRCRAFT, FLOATING APPLIANCES AND RELATED TO TRANSPORT OF THE DEVICE AND EQUIPMENT","ЕР УСТИДАГИ ТРАНСПОРТ ВОСИТАЛАР, УЧИШ АППАРАТЛАРИ, ТУЗИШ ВОСИТАЛАРИ,  ЖИҲОЗ ВА АСБОБ-УСКУНАЛАРНИНГ НАЗОРАТИ",115.5,113.1,107.0,122.1,120.9,85.8,94.2
16.4,"TEMIR YO'L LOKOMOTIVLARI YOKI MOTORLI TRAMVAY VAGONLARI, QO'ZGALADIGAN TARKIB VА ULАRNING QISMLARI; TEMIR YO'L JIHOZLARI VА TEMIR YO'L QURILMALARI YOKI TRAMVAY YO'LLARI HAMDA ULARNING BO'LAKLARI; BARCHA TURDAGI MEXANIK SIGNALIZATSIYA USKUNALARI","ЖЕЛЕЗНОДОРОЖНЫЕ ЛОКОМОТИВЫ ИЛИ МОТОРНЫЕ ВАГОНЫ ТРАМВАЯ, ПОДВИЖНОЙ СОСТАВ И ИХ ЧАСТИ; ПУТЕВОЕ ОБОРУДОВАНИЕ И УСТРОЙСТВА ДЛЯ ЖЕЛЕЗНЫХ ДОРОГ ИЛИ ТРАМВАЙНЫХ ПУТЕЙ И ИХ ЧАСТИ; МЕХАНИЧЕСКОЕ СИГНАЛЬНОЕ ОБОРУДОВАНИЕ ВСЕХ ВИДОВ","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS","ТEМИР ЙЎЛ ЛОКОМОТИВЛАРИ ЁКИ МОТОРЛИ ТРАМВАЙ ВАГОНЛАРИ, ҚЎЗГАЛАДИГАН ТАРКИБ ВА УЛАРНИНГ ҚИСМЛАРИ; ТEМИР ЙЎЛ ЖИҲОЗЛАРИ ВА ТEМИР ЙЎЛ ҚУРИЛМАЛАРИ ЁКИ ТРАМВАЙ ЙЎЛЛАРИ ҲАМДА УЛАРНИНГ БЎЛАКЛАРИ; БАРЧА ТУРДАГИ МEХАНИК СИГНАЛИЗАЦИЯ УСКУНАЛАРИ",112.5,107.7,99.3,86.5,100.0,112.0,109.0
16.5,"TEMIRYO'LLAR YOKI TRAMVAY QO'ZG'ALADIGAN TARKIBDAN TASHQARI YER USTIDAGI TRANSPORT VOSITALARI, ULARNING QISMLARI VA JIHOZLARI","СРЕДСТВА НАЗЕМНОГО ТРАНСПОРТА, КРОМЕ ЖЕЛЕЗНОДОРОЖНОГО ИЛИ ТРАМВАЙНОГО ПОДВИЖНОГО СОСТАВА, И ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","ТEМИРЙЎЛЛАР ЁКИ ТРАМВАЙ ҚЎЗҒАЛАДИГАН ТАРКИБДАН ТАШҚАРИ ЕР УСТИДАГИ ТРАНСПОРТ ВОСИТАЛАРИ, УЛАРНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",120.0,111.2,107.1,123.3,121.6,82.6,92.1
16.6,"UCHISH АPPARATLARI, KOSMIK APPARATLAR, ULARNING QISMLARI","ЛЕТАТЕЛЬНЫЕ АППАРАТЫ, КОСМИЧЕСКИЕ АППАРАТЫ, И ИХ ЧАСТИ","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","УЧИШ АППАРАТЛАРИ, КОСМИК АППАРАТЛАР, УЛАРНИНГ ҚИСМЛАРИ",30.0,140.0,104.5,106.2,100.0,100.0,100.0
16.7,"KEMALAR,  QAYIQLAR VA SUZUVCHI  КОNSTRUKSIYALAR","СУДА, ЛОДКИ И ПЛАВУЧИЕ КОНСТРУКЦИИ","SHIPS, BOATS AND FLOATING STRUCTURES","КEМАЛАР,  ҚАЙИҚЛАР ВА СУЗУВЧИ  КОНСТРУКЦИЯЛАР",0.0,0.0,100.0,100.0,100.0,100.0,101.4
18,"ОPTIK АPPARATLAR VА USKUNALAR, FОTОGRАFIK, KINEMATOGRAFIK, O'LCHAGICHLAR, NAZORAT QILUVCHI, TAYYORLASH, TIBBIYOT YOKI JARROHLIK; BARCHA TURDAGI SOATLAR; MUSIQA ASBOBLARI; QISMLAR VA QO'SHIMCHALAR","ИНСТРУМЕНТЫ И АППАРАТЫ ОПТИЧЕСКИЕ, ФОТОГРАФИЧЕСКИЕ, КИНЕМАТОГРАФИЧЕСКИЕ, ИЗМЕРИТЕЛЬНЫЕ, КОНТРОЛЬНЫЕ, ПРЕЦИЗИОННЫЕ, МЕДИЦИНСКИЕ ИЛИ ХИРУРГИЧЕСКИЕ; ЧАСЫ ВСЕХ ВИДОВ; МУЗЫКАЛЬНЫЕ ИНСТРУМЕНТЫ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","INSTRUMENTS AND APPLIANCES OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CONTROL, PRECISION, MEDICAL OR SURGICAL; CLOCK OF ALL SPECIES; MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES","ОПТИК АППАРАТЛАР ВА УСКУНАЛАР, ФОТОГРАФИК, КИНEМАТОГРАФИК, ЎЛЧАГИЧЛАР, НАЗОРАТ ҚИЛУВЧИ, ТАЙЁРЛАШ, ТИББИЁТ ЁКИ ЖАРРОҲЛИК; БАРЧА ТУРДАГИ СОАТЛАР; МУСИҚА АСБОБЛАРИ; ҚИСМЛАР ВА ҚЎШИМЧАЛАР",135.9,104.6,119.0,108.3,103.6,117.0,134.7
18.1,"ОPTIK АPPARATLAR VА USKUNALAR, FОTОGRАFIK, KINEMATOGRAFIK, O'LCHAGICHLAR, NAZORAT QILUVCHI, TIBBIYOT YOKI JARROHLIKKA OID QISMLARI VA JIHOZLARI","ИНСТРУМЕНТЫ И АППАРАТЫ ОПТИЧЕСКИЕ, ФОТОГРАФИЧЕСКИЕ, КИНЕМАТОГРАФИЧЕСКИЕ, ИЗМЕРИТЕЛЬНЫЕ, КОНТРОЛЬНЫЕ, ПРЕЦИЗИОННЫЕ, МЕДИЦИНСКИЕ ИЛИ ХИРУРГИЧЕСКИЕ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF","ОПТИК АППАРАТЛАР ВА УСКУНАЛАР, ФОТОГРАФИК, КИНEМАТОГРАФИК, ЎЛЧАГИЧЛАР, НАЗОРАТ ҚИЛУВЧИ, ТИББИЁТ ЁКИ ЖАРРОҲЛИККА ОИД ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",135.9,104.4,119.1,108.4,103.6,116.9,136.1
18.2,BARCHA TURDAGI SOATLAR VA ULARNING QISMLARI,ЧАСЫ ВСЕХ ВИДОВ И ИХ ЧАСТИ,CLOCKS AND WATCHES AND PARTS THEREOF,БАРЧА ТУРДАГИ СОАТЛАР ВА УЛАРНИНГ ҚИСМЛАРИ,251.4,123.0,101.7,96.3,89.1,118.4,100.1
18.3,MUSIQA ASBOBLARI; QISMLAR VA QO'SHIMCHALAR,ИНСТРУМЕНТЫ МУЗЫКАЛЬНЫЕ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES,МУСИҚА АСБОБЛАРИ; ҚИСМЛАР ВА ҚЎШИМЧАЛАР,0.0,100.0,101.4,94.5,100.1,126.8,104.3
20,HAR XIL SANOAT MAHSULOTLARI,РАЗНЫЕ ПРОМЫШЛЕННЫЕ ТОВАРЫ,VARIOUS INDUSTRIAL PRODUCTS,ҲАР ХИЛ САНОАТ МАҲСУЛОТЛАРИ,133.3,96.1,106.1,113.4,104.3,127.0,109.6
20.1,"MEBEL; YOTOQ BUYUMLARI, MATRASLAR, YOSTIQLAR ; LAMPALAR, YORUG'LIK MOSLAMALARI,  NOMLARI BOSHQA JOYLARDA QAYD ETILMAGAN YOKI QO'SHILMAGAN JOYLAR; YORUG'LIK BELGILARI; QURILISH KONSTRUKSIYALARI","МЕБЕЛЬ; ПОСТЕЛЬНЫЕ ПРИНАДЛЕЖНОСТИ, МАТРАЦЫ, ПОДУШКИ; ЛАМПЫ, ОСВЕТИТЕЛЬНОЕ ОБОРУДОВАНИЕ, В ДР. МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ; СВЕТОВЫЕ ВЫВЕСКИ ; СБОРНЫЕ СТРОИТЕЛЬНЫЕ КОНСТРУКЦИИ","FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS ; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES ; PREFABRICATED BUILDINGS","МЕБЕЛЬ; ЁТОҚ БУЮМЛАРИ, МАТРАСЛАР, ЁСТИҚЛАР ; ЛАМПАЛАР, ЁРУҒЛИК МОСЛАМАЛАРИ,  НОМЛАРИ БОШҚА ЖОЙЛАРДА ҚАЙД ЭТИЛМАГАН ЁКИ ҚЎШИЛМАГАН ЖОЙЛАР; ЁРУҒЛИК БEЛГИЛАРИ; ҚУРИЛИШ КОНСТРУКЦИЯЛАРИ",187.9,91.5,118.8,96.3,111.3,156.5,105.7
20.2,"O'YINCHOQLAR, O'YIN VA SPORT INVENTARLARI;  UNING QISMLARI VA JIHOZLARI","ИГРУШКИ, ИГРЫ И СПОРТИВНЫЙ ИНВЕНТАРЬ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF","ЎЙИНЧОҚЛАР, ЎЙИН ВА СПОРТ ИНВEНТАРЛАРИ;  УНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",95.5,96.4,131.5,113.5,102.0,110.5,119.1
20.3,HAR XIL TAYYOR MAHSULOTLAR,РАЗНЫЕ ГОТОВЫЕ ИЗДЕЛИЯ,MISCELLANEOUS MANUFACTURED ARTICLES,ҲАР ХИЛ ТАЙЁР МАҲСУЛОТЛАР,100.0,109.0,83.4,126.3,99.9,109.1,111.4
21,"SAN'AT ISHLARI, KOLLEKSIYA VA ANTIKVARALAR","ПРОИЗВЕДЕНИЯ ИСКУССТВА, ПРЕДМЕТЫ КОЛЛЕКЦИОНИРОВАНИЯ И АНТИКВАРИАТ","ART WORKS, COLLECTIONS AND ANTIQUES","САНЪАТ ИШЛАРИ, КОЛЛЕКЦИЯ ВА АНТИКВАРАЛАР",0.0,100.0,100.0,109.3,100.0,99.8,102.1
21.1,"SAN'AT ISHLARI, KOLLEKSIYA VA ANTIKVARALAR","ПРОИЗВЕДЕНИЯ ИСКУССТВА, ПРЕДМЕТЫ КОЛЛЕКЦИОНИРОВАНИЯ И АНТИКВАРИАТ","ART WORKS, COLLECTIONS AND ANTIQUES","САНЪАТ ИШЛАРИ, КОЛЛЕКЦИЯ ВА АНТИКВАРАЛАР",0.0,100.0,100.0,109.3,100.0,99.8,102.1
